error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b8-ivp-p-1001,1001,Alert,b8,I,PARKSIGN,Plausibility,If PARKSIGN=1 then at least one Parkinsonian sign must be assessed and present,If PARKSIGN=1 then at least one of the following must be in 1-3 (SLOWINGFM TREMREST TREMPOST TREMKINE RIGIDARM RIGIDLEG DYSTARM DYSTLEG CHOREA AMPMOTOR AXIALRIG POSTINST MASKING STOOPED),"If Q3. PARKSIGN (Parkinsonian signs?) =1 (present) then at least one of the following questions must be in 1-3 (present and assessed) (Q3a. SLOWINGFM, Q3b. TREMREST, Q3c. TREMPOST, Q3d. TREMKINE, Q3e. RIGIDARM, Q3f. RIGIDLEG, Q3g. DYSTARM, Q3h. DYSTLEG, Q3i. CHOREA , Q3j.AMPMOTOR, Q3k. AXIALRIG, Q3l. POSTINST, Q3m. MASKING, Q3n. STOOPED)","If PARKSIGN=1 and (SLOWINGFM notin (1,2,3) and TREMREST notin (1,2,3) and TREMPOST notin (1,2,3) and TREMKINE notin (1,2,3) and RIGIDARM notin (1,2,3) and RIGIDLEG notin (1,2,3) and DYSTARM notin (1,2,3) and DYSTLEG notin (1,2,3) and CHOREA notin (1,2,3) and AMPMOTOR notin (1,2,3) and AXIALRIG notin (1,2,3) and POSTINST notin (1,2,3) and MASKING notin (1,2,3) and STOOPED notin (1,2,3))",,"PARKSIGN, SLOWINGFM, TREMREST, TREMPOST, TREMKINE, RIGIDARM, RIGIDLEG, DYSTARM, DYSTLEG, CHOREA, AMPMOTOR, AXIALRIG, POSTINST, MASKING, STOOPED",No,No,
b8-ivp-p-1009,1009,Alert,b8,I,OTHERSIGN,Plausibility,If OTHERSIGN=1 then at least one Cortical/Pyramidal/Other sign must be assessed and present,If OTHERSIGN=1 then at least one of the following must be in 1-3 (LIMBAPRAX UMNDIST LMNDIST VFIELDCUT LIMBATAX MYOCLON UNISOMATO APHASIA ALIENLIMB HSPATNEG PSPOAGNO SMTAGNO OPTICATAX APRAXGAZE VHGAZEPAL DYSARTH APRAXSP),"If Q4. OTHERSIGN (cortical or other signs?) =1 then at least one of the following questions must be in 1-3 (present and assessed) (Q4a. LIMBAPRAX, Q4b. UMNDIST, Q4c. LMNDIST, Q4d. VFIELDCUT, Q4e. LIMBATAX, Q4f. MYOCLON, Q4g. UNISOMATO, Q4h. APHASIA, Q4i. ALIENLIMB, Q4j. HSPATNEG, Q4k. PSPOAGNO, Q4l. SMTAGNO, Q4m. OPTICATAX, Q4n. APRAXGAZE, Q4o. VHGAZEPAL, Q4p. DYSARTH, Q4q. APRAXSP)","If OTHERSIGN=1 and (LIMBAPRAX notin (1,2,3) and UMNDIST notin (1,2,3) and LMNDIST notin (1,2,3) and VFIELDCUT notin (1,2,3) and LIMBATAX notin (1,2,3) and MYOCLON notin (1,2,3) and UNISOMATO notin (1,2,3) and APHASIA notin (1,2,3) and ALIENLIMB notin (1,2,3) and HSPATNEG notin (1,2,3) and PSPOAGNO notin (1,2,3) and SMTAGNO notin (1,2,3) and OPTICATAX notin (1,2,3) and APRAXGAZE notin (1,2,3) and VHGAZEPAL notin (1,2,3) and DYSARTH notin (1,2,3) and APRAXSP notin (1,2,3))",,"OTHERSIGN, LIMBAPRAX, UMNDIST, LMNDIST, VFIELDCUT, LIMBATAX, MYOCLON, UNISOMATO, APHASIA, ALIENLIMB, HSPATNEG, PSPOAGNO, SMTAGNO, OPTICATAX, APRAXGAZE, VHGAZEPAL, DYSARTH, APRAXSP",No,No,
b8-ivp-p-1010,1010,Alert,b8,I,TREMREST,Plausibility,TREMREST compared to Form B3 resting tremors,"If MODEB3 != 0 and (TRESTRHD = 0 and TRESTLHD = 0 and TRESTRFT = 0 and TRESTLFT = 0) then TREMREST should not be 1-3 (present: focal/unilateral, bilateral/symmetric, bilateral/asymmetric) ","If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q3b. TRESTRHD (tremor at rest - right hand) = 0 and Form B3, Q3c. TRESTLHD (tremor at rest - left hand) = 0 and Form B3, Q3d. TRESTRFT (tremor at rest - right foot)= 0 and Q3e. TRESTLFT (tremor at rest - left foot) = 0 (all normal)) then Q3b. TREMREST (limb tremor at rest) should not be equal to 1-3 (present: focal/unilateral, bilateral/symmetric, bilateral/asymmetric)",If MODEB3 != 0 and TRESTRHD = 0 and TRESTLHD = 0 and TRESTRFT = 0 and TRESTLFT = 0 and TREMREST in (1-3),"b3, b8","TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TREMREST, MODEB3",No,Yes,"Are limb tremors and extremity tremors considered the same (ex. hand and arm, foot and leg)?",
b8-ivp-p-1011,1011,Alert,b8,I,TREMREST,Plausibility,TREMREST compared to Form B3 resting tremors,If MODEB3 != 0 and (TRESTRHD in (1-4) or TRESTLHD in (1-4) or TRESTRFT in (1-4) or TRESTLFT in (1-4)) then TREMREST should not be 0,"If (Form B3, Q3b. TRESTRHD (tremor at rest - right hand) in (1-4) or Form B3, Q3c. TRESTLHD (tremor at rest - left hand) in (1-4) or Form B3, Q3d. TRESTRFT (tremor at rest - right foot) in (1-4) or TRESTLFT (tremor at rest - left foot) in (1-4) (at least one is present)) then Q3b. TREMREST (limb tremor at rest) should not be equal to 0 (absent)",If MODEB3 != 0 and (TRESTRHD in (1-4) or TRESTLHD in (1-4) or TRESTRFT in (1-4) or TRESTLFT in (1-4)) and TREMREST=0,"b3, b8","TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TREMREST, MODEB3",No,Yes,"Are limb tremors and extremity tremors considered the same (ex. hand and arm, foot and leg)?",
b8-ivp-p-1012,1012,Alert,b8,I,TREMKINE,Plausibility,TREMKINE compared to Form B3 active tremors,If MODEB3 != 0 and (TRACTRHD = 0 and TRACTLHD = 0) then TREMKINE should not be 1-3,"If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q4a. TRACTRHD (action tremor - right hand) = 0 and Form B3, Q4b. TRACTLHD (action tremor - left hand) = 0 (all normal)) then Q3d. TREMKINE (limb tremor - kinetic) should not be equal to 1-3 (present: focal/unilateral, bilateral/symmetric, bilateral/asymmetric)",If MODEB3 != 0 and TRACTRHD = 0 and  TRACTLHD = 0 and TREMKINE in (1-3),"b3, b8","TRACTRHD, TRACTLHD, TREMKINE, MODEB3",No,Yes,
b8-ivp-p-1013,1013,Alert,b8,I,TREMKINE,Plausibility,TREMKINE compared to Form B3 active tremors,If MODEB3 != 0 and (TRACTRHD in (1-4) or TRACTLHD in (1-4)) then TREMKINE should not be 0,"If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q4a. TRACTRHD (action tremor - right hand) ne 0 or Form B3, Q4b. TRACTLHD (action tremor - left hand) ne 0 (at least one is present)) then Q3d. TREMKINE (limb tremor - kinetic) should not be equal to 0 (absent)",If MODEB3 != 0 and (TRACTRHD in (1-4) or  TRACTLHD in (1-4))and TREMKINE =0,"b3, b8","TRACTRHD, TRACTLHD, TREMKINE, MODEB3",No,Yes,
b8-ivp-p-1014,1014,Alert,b8,I,RIGIDARM,Plausibility,RIGIDARM compared to Form B3 limb rigidity,If MODEB3 != 0 and (RIGDUPRT = 0 and RIGDUPLF = 0 and RIGDLORT = 0 and RIGDLOLF = 0) then RIGIDARM should not be 1-3,"If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q5b. RIGDUPRT (rigidity - right upper extremity) =0 and Form B3, Q5c. RIGDUPLF (rigidity - left upper extremity) =0 and Form B3, Q5d. RIGDLORT (rigidity - right lower extremity) =0 and Form B3, Q5e. RIGDLOLF (rigidity - left lower extremity) =0 (all normal)) then Q3e. RIGIDARM (limb rigidity - arm) should not equal 1-3 (present: focal/unilateral, bilateral/symmetric, bilateral/asymmetric)",If MODEB3 != 0 and RIGDUPRT = 0 and RIGDUPLF = 0 and RIGDLORT = 0 and RIGDLOLF = 0 and RIGIDARM in (1-3),"b3, b8","RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, RIGIDARM, MODEB3",No,Yes,
b8-ivp-p-1015,1015,Alert,b8,I,RIGIDARM,Plausibility,RIGIDARM compared to Form B3 limb rigidity,If MODEB3 != 0 or (RIGDUPRT  in (1-4) or RIGDUPLF  in (1-4) or RIGDLORT  in (1-4) or RIGDLOLF  in (1-4)) then RIGIDARM should not be 0,"If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q5b. RIGDUPRT (rigidity - right upper extremity) in (1-4) or Form B3, Q5c. RIGDUPLF (rigidity - left upper extremity) in (1-4) or Form B3, Q5d. RIGDLORT (rigidity - right lower extremity) in (1-4) or Form B3, Q5e. RIGDLOLF (rigidity - left lower extremity) in (1-4) (at least one is present)) then Q3e. RIGIDARM (limb rigidity - arm) should not equal 0 (absent)",If MODEB3 != 0 and (RIGDUPRT in (1-4) or RIGDUPLF in (1-4) or RIGDLORT in (1-4) or RIGDLOLF in (1-4)) and RIGIDARM=0,"b3, b8","RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, RIGIDARM, MODEB3",No,Yes,
b8-ivp-p-1017,1017,Alert,b8,I,GAITABN,Plausibility,GAITABN compared to Form B3 gait,"If MODEB3 != 0 and GAIT in (1-4), then GAITABN should not equal 0","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q12. GAIT (Gait) in (1-4) (Abormal), then Q5. GAITABN (Abnormal signs - gait) should not equal 0 (absent)",If MODEB3 != 0 and GAIT in (1-4) and GAITABN=0,"b3, b8","GAIT, GAITABN, MODEB3",No,Yes,
b8-ivp-p-1019,1019,Alert,b8,I,STOOPED,Plausibility,STOOPED compared to form B3 stooped posture,"If MODEB3 != 0 and POSTUREin (1-4), then STOOPED should not be 0","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q11. POSTURE (Posture) in (1-4) (abnormal posture), then Q3n. STOOPED (stooped posture) should not equal 0 (absent)",If MODEB3 != 0 and POSTURE in (1-4) and STOOPED =0,"b3, b8","POSTURE, STOOPED, MODEB3",No,Yes,
