error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
e3l-lbd3.1ivp-m-001,001,Error,e3l,IL,FRMDATEE3L,Missingness,FRMDATEE3L must be present,FRMDATEE3L cannot be blank,Q0a. FRMDATEE3L (E3L form date) cannot be blank ,FRMDATEE3L = blank,,,,,
e3l-lbd3.1ivp-c-002,002,Error,e3l,IL,FRMDATEE3L,Conformity,FRMDATEE3L conforms,FRMDATEE3L must be a date,Q0a. FRMDATEE3L (E3L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,FRMDATEE3L is not mm/dd/yyyy or yyyy/mm/dd,,,,,
e3l-lbd3.1ivp-m-003,003,Error,e3l,IL,LBOPOLYS,Missingness,LBOPOLYS must be present,LBOPOLYS cannot be blank,Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) cannot be blank,LBOPOLYS = blank,,,,,
e3l-lbd3.1ivp-c-004,004,Error,e3l,IL,LBOPOLYS,Conformity,LBOPOLYS conforms,LBOPOLYS must be an integer between 0-1,Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) must be an integer between 0 and 1,LBOPOLYS < 0 or LBPOLYS > 1,,,,,
e3l-lbd3.1ivp-m-005,005,Error,e3l,IL,LBOPOPOS,Missingness,LBOPOPOS conditionally present,"If LBOPOLYS = 1, LBOPOPOS cannot be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 1 (Yes), Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) cannot be blank",LBOPOLYS = 1 and LBOPOPOS = blank,,"LBOPOLYS, LBOPOPOS",,,
e3l-lbd3.1ivp-m-006,006,Error,e3l,IL,LBOPOPOS,Missingness,LBOPOPOS conditionally blank,"If LBOPOLYS = 0, LBOPOPOS must be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 0 (No or unknown), Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) must be blank",LBOPOLYS = 0 and LBOPOPOS not = blank,,"LBOPOLYS, LBOPOPOS",,,
e3l-lbd3.1ivp-c-007,007,Error,e3l,IL,LBOPOPOS,Conformity,LBOPOPOS conforms,LBOPOPOS must be an integer between 0-1 or 8-9,Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) must be an integer between 0-1 or 8-9,LBOPOPOS < 0 or LBOPOPOS > 1 and not = 8-9,,,,,
e3l-lbd3.1ivp-m-008,008,Error,e3l,IL,LBOPOAVL,Missingness,LBOPOAVL conditionally present,"If LBOPOLYS = 1, LBOPOAVL cannot be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 1 (Yes), Q1c. LBOPOAVL (Polysomnography available for data sharing?) cannot be blank",LBOPOLYS = 1 and LBOPOAVL = blank,,"LBOPOLYS, LBOPOAVL",,,
e3l-lbd3.1ivp-m-009,009,Error,e3l,IL,LBOPOAVL,Missingness,LBOPOAVL conditionally blank,"If LBOPOLYS = 0, LBOPOAVL must be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 0 (No or unknown), Q1c. LBOPOAVL (Polysomnography available for data sharing?) must be blank",LBOPOLYS = 0 and LBOPOAVL not = blank,,"LBOPOLYS, LBOPOAVL",,,
e3l-lbd3.1ivp-c-010,010,Error,e3l,IL,LBOPOAVL,Conformity,LBOPOAVL conforms,LBOPOAVL must be an integer between 0-1,Q1c. LBOPOAVL (Polysomnography available for data sharing?) must be an integer between 0-1,LBOPOAVL < 0 or LBOPOAVL > 1,,,,,
e3l-lbd3.1ivp-m-011,011,Error,e3l,IL,LBOCMIBG,Missingness,LBOCMIBG must be present,LBOCMIBG cannot be blank,Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) cannot be blank,LBOCMIBG = blank,,,,,
e3l-lbd3.1ivp-c-012,012,Error,e3l,IL,LBOCMIBG,Conformity,LBOCMIBG conforms,LBOCMIBG must be an integer between 0-1,Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) must be an integer between 0-1,LBOCMIBG < 0 or LBOCMIBG > 1,,,,,
e3l-lbd3.1ivp-m-013,013,Error,e3l,IL,LBOCMPOS,Missingness,LBOCMPOS conditionally present,"If LBOCMIBG = 1, LBOCMPOS cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) cannot be blank",LBOCMIBG = 1 and LBOCMPOS = blank,,"LBOCMIBG, LBOCMPOS",,,
e3l-lbd3.1ivp-m-014,014,Error,e3l,IL,LBOCMPOS,Missingness,LBOCMPOS conditionally blank,"If LBOCMIBG = 0, LBOCMPOS must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) must be blank",LBOCMIBG = 0 and LBOCMPOS not = blank,,"LBOCMIBG, LBOCMPOS",,,
e3l-lbd3.1ivp-c-015,015,Error,e3l,IL,LBOCMPOS,Conformity,LBOCMPOS conforms,LBOCMPOS must be an integer between 0-1 or 8-9,Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOCMPOS < 0 or LBOCMPOS > 1 and not = 8-9,,,,,
e3l-lbd3.1ivp-m-016,016,Error,e3l,IL,LBOCMAVL,Missingness,LBOCMAVL conditionally present,"If LBOCMIBG = 1, LBOCMAVL cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) cannot be blank",LBOCMIBG = 1 and LBOCMAVL = blank,,"LBOCMIBG, LBOCMAVL",,,
e3l-lbd3.1ivp-m-017,017,Error,e3l,IL,LBOCMAVL,Missingness,LBOCMAVL conditionally blank,"If LBOCMIBG = 0, LBOCMAVL must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) must be blank",LBOCMIBG = 0 and LBOCMAVL not = blank,,"LBOCMIBG, LBOCMAVL",,,
e3l-lbd3.1ivp-c-018,018,Error,e3l,IL,LBOCMAVL,Conformity,LBOCMAVL conforms,LBOCMAVL must be an integer between 0-3,Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) must be an integer between 0-3,LBOCMAVL < 0 or LBOCMAVL > 3,,,,,
e3l-lbd3.1ivp-m-019,019,Error,e3l,IL,LBOANOS,Missingness,LBOANOS must be present,LBOANOS cannot be blank,Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) cannot be blank,LBOANOS = blank,,,,,
e3l-lbd3.1ivp-c-020,020,Error,e3l,IL,LBOANOS,Conformity,LBOANOS conforms,LBOANOS must be an integer between 0-1,Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) must be an integer between 0-1,LBOANOS < 0 or LBOANOS > 1,,,,,
e3l-lbd3.1ivp-m-021,021,Error,e3l,IL,LBOANPOS,Missingness,LBOANPOS conditionally present,"If LBOANOS = 1, LBOANPOS cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3b. LBOANPOS (Anosmia test results consistent with LBD?) cannot be blank",LBOANOS = 1 and LBOANPOS = blank,,"LBOANOS, LBOANPOS",,,
e3l-lbd3.1ivp-m-022,022,Error,e3l,IL,LBOANPOS,Missingness,LBOANPOS conditionally blank,"If LBOANOS = 0, LBOANPOS must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3b. LBOANPOS (Anosmia test results consistent with LBD?) must be blank",LBOANOS = 0 and LBOANPOS not = blank,,"LBOANOS, LBOANPOS",,,
e3l-lbd3.1ivp-c-023,023,Error,e3l,IL,LBOANPOS,Conformity,LBOANPOS conforms,LBOANPOS must be an integer between 0-1 or 8-9,Q3b. LBOANPOS (Anosmia test results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOANPOS < 0 or LBOANPOS > 1 and not = 8-9,,,,,
e3l-lbd3.1ivp-m-024,024,Error,e3l,IL,LBOANAVL ,Missingness,LBOANAVL conditionally present,"If LBOANOS = 1, LBOANAVL cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3c. LBOANAVL (Anosmia test data available for sharing?) cannot be blank",LBOANOS = 1 and LBOANAVL = blank,,"LBOANOS, LBOANAVL",,,
e3l-lbd3.1ivp-m-025,025,Error,e3l,IL,LBOANAVL ,Missingness,LBOANAVL conditionally blank,"If LBOANOS = 0, LBOANAVL must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3c. LBOANAVL (Anosmia test data available for sharing?) must be blank",LBOANOS = 0 and LBOANAVL not = blank,,"LBOANOS, LBOANAVL",,,
