error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b1l-lbdfvp-m-001,001,Error,b1l,FL,FRMDATEB1L,Missingness,FRMDATEB1L must be present,FRMDATEB1L cannot be blank,Q0a. FRMDATEB1L (B1L form date) cannot be blank ,If FRMDATEB1L = blank,,,,,
b1l-lbdfvp-c-002,002,Error,b1l,FL,FRMDATEB1L,Conformity,FRMDATEB1L conforms,FRMDATEB1L must be a date,Q0a. FRMDATEB1L (B1L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB1L is not mm/dd/yyyy or yyyy/mm/dd,,,,,
b1l-lbdfvp-m-003,003,Error,b1l,FL,LBSSALIV,Missingness,LBSSALIV must be present,LBSSALIV cannot be blank,Q1. LBSSALIV (dribble saliva during the day) cannot be blank,IF LBSSALIV = blank,,,,,
b1l-lbdfvp-c-004,004,Error,b1l,FL,LBSSALIV,Conformity,LBSSALIV conforms,LBSSALIV must be an integer between 0-1 or 9,Q1. LBSSALIV (dribble saliva during the day) must be an integer between 0-1 or 9,IF LBSSALIV < 0 or (LBSSALIV > 1 and not = 9),,,,,
b1l-lbdfvp-m-005,005,Error,b1l,FL,LBSSWALL,Missingness,LBSSWALL must be present,LBSSWALL cannot be blank,Q2. LBSSWALL (difficulty swallowing) cannot be blank,IF LBSSWALL = blank,,,,,
b1l-lbdfvp-c-006,006,Error,b1l,FL,LBSSWALL,Conformity,LBSSWALL conforms,LBSSWALL must be an integer between 0-1 or 9,Q2. LBSSWALL (difficulty swallowing) must be an integer between 0-1 or 9,IF LBSSWALL < 0 or (LBSSWALL > 1 and not = 9),,,,,
b1l-lbdfvp-m-007,007,Error,b1l,FL,LBSINSEX,Missingness,LBSINSEX must be present,LBSINSEX cannot be blank,Q3. LBSINSEX (altered interest in sex) cannot be blank,IF LBSINSEX = blank,,,,,
b1l-lbdfvp-c-008,008,Error,b1l,FL,LBSINSEX,Conformity,LBSINSEX conforms,LBSINSEX must be an integer between 0-1 or 9,Q3. LBSINSEX (altered interest in sex) must be an integer between 0-1 or 9,IF LBSINSEX < 0 or (LBSINSEX > 1 and not = 9),,,,,
b1l-lbdfvp-m-009,009,Error,b1l,FL,LBSPRSEX,Missingness,LBSPRSEX must be present,LBSPRSEX cannot be blank,Q4. LBSPRSEX (problems having sex) cannot be blank,IF LBSPRSEX = blank,,,,,
b1l-lbdfvp-c-010,010,Error,b1l,FL,LBSPRSEX,Conformity,LBSPRSEX conforms,LBSPRSEX must be an integer between 0-1 or 9,Q4. LBSPRSEX (problems having sex) must be an integer between 0-1 or 9,IF LBSPRSEX < 0 or (LBSPRSEX > 1 and not = 9),,,,,
