error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b5l-lbdivp-m-001,1,Error,b5l,IL,FRMDATEB5L,Missingness,FRMDATEB5L must be present,FRMDATEB5L cannot be blank,Q0a. FRMDATEB5L (B5L form date) cannot be blank ,If FRMDATEB5L = blank,,,Yes,No,
b5l-lbdivp-c-002,2,Error,b5l,IL,FRMDATEB5L,Conformity,FRMDATEB5L conforms,FRMDATEB5L must be a date,Q0a. FRMDATEB5L (B5L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB5L is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b5l-lbdivp-m-003,3,Error,b5l,IL,LBMLTHRG,Missingness,LBMLTHRG must be present,LBMLTHRG cannot be blank,"Q1. LBMLTHRG (Is the participant drowsy and lethargic during the day, despite getting enough sleep the night before?) cannot be blank",IF LBMLTHRG =blank,,,,,
b5l-lbdivp-c-004,4,Error,b5l,IL,LBMLTHRG,Conformity,LBMLTHRG conforms,LBMLTHRG must be an integer between 0-1 or 9,"Q1. LBMLTHRG (Is the participant drowsy and lethargic during the day, despite getting enough sleep the night before?) must be an integer between 0-1 or 9",IF LBMLTHRG < 0 or (LBMLTHRG > 1 and LBMLTHRG not = 9),,,,,
b5l-lbdivp-m-005,5,Error,b5l,IL,LBMSLEEP,Missingness,LBMSLEEP must be present,LBMSLEEP cannot be blank,Q2. LBMSLEEP (Does the participant sleep 2 or more hours during the day?) cannot be blank,IF LBMSLEEP =blank,,,,,
b5l-lbdivp-c-006,6,Error,b5l,IL,LBMSLEEP,Conformity,LBMSLEEP conforms,LBMSLEEP must be an integer between 0-1 or 9,Q2. LBMSLEEP (Does the participant sleep 2 or more hours during the day?) must be an integer between 0-1 or 9,IF LBMSLEEP < 0 or (LBMSLEEP > 1 and LBMSLEEP not = 9),,,,,
b5l-lbdivp-m-007,7,Error,b5l,IL,LBMDISRG,Missingness,LBMDISRG must be present,LBMDISRG cannot be blank,"Q3. LBMDISRG (Are there times when the participant's flow of ideas is disorganized, unclear, or not logical?) cannot be blank",IF LBMDISRG =blank,,,,,
b5l-lbdivp-c-008,8,Error,b5l,IL,LBMDISRG,Conformity,LBMDISRG conforms,LBMDISRG must be an integer between 0-1 or 9,"Q3. LBMDISRG (Are there times when the participant's flow of ideas is disorganized, unclear, or not logical?) must be an integer between 0-1 or 9",IF LBMDISRG < 0 or (LBMDISRG > 1 and LBMDISRG not = 9),,,,,
b5l-lbdivp-m-009,9,Error,b5l,IL,LBMSTARE,Missingness,LBMSTARE must be present,LBMSTARE cannot be blank,"Q4. LBMSTARE (Are there times when the participant's flow of ideas is disorganized, unclear, or not logical?) cannot be blank",IF LBMSTARE =blank,,,,,
b5l-lbdivp-c-010,10,Error,b5l,IL,LBMSTARE,Conformity,LBMSTARE conforms,LBMSTARE must be an integer between 0-1 or 9,"Q4. LBMSTARE (Are there times when the participant's flow of ideas is disorganized, unclear, or not logical?) must be an integer between 0-1 or 9",IF LBMSTARE < 0 or (LBMSTARE > 1 and LBMSTARE not = 9),,,,,
