error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b9l-lbdivp-m-001,001,Error,b9l,IL,FRMDATEB9L,Missingness,FRMDATEB9L must be present,FRMDATEB9L cannot be blank,Q0a. FRMDATEB9L (B9L form date) cannot be blank ,If FRMDATEB9L is blank,,,Yes,No,
b9l-lbdivp-c-002,002,Error,b9l,IL,FRMDATEB9L,Conformity,FRMDATEB9L conforms,FRMDATEB9L must be a date,Q0a. FRMDATEB9L (B9L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB9L is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b9l-lbdivp-c-003,003,Error,b9l,IL,CONSFALL,Conformity,CONSFALL conforms,CONSFALL must be an integer between 0-3 or blank,Q1. CONSFALL (Trouble falling asleep in bed at night) must be an integer between 0-3 or blank,If CONSFALL < 0 or CONSFALL > 3 and not blank and not blank,,,Yes,Yes,
b9l-lbdivp-c-004,004,Error,b9l,IL,CONSWKOF,Conformity,CONSWKOF conforms,CONSWKOF must be an integer between 0-3 or blank,Q2. CONSWKOF (Felt they have woken too often) must be an integer between 0-3 or blank,If CONSWKOF < 0 or CONSWKOF > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-005,005,Error,b9l,IL,CONSLYAW,Conformity,CONSLYAW conforms,CONSLYAW must be an integer between 0-3 or blank,Q3. CONSLYAW (Felt they have been laying awake too long at night) must be an integer between 0-3 or blank,If CONSLYAW < 0 or CONSLYAW > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-006,006,Error,b9l,IL,CONSWKER,Conformity,CONSWKER conforms,CONSWKER must be an integer between 0-3 or blank,Q4. CONSWKER (Felt they have woken too early in the morning) must be an integer between 0-3 or blank,If CONSWKER < 0 or CONSWKER > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-007,007,Error,b9l,IL,CONSLTTL,Conformity,CONSLTTL conforms,CONSLTTL must be an integer between 0-3 or blank,Q5. CONSLTTL (Felt they have had too little sleep at night) must be an integer between 0-3 or blank,If CONSLTTL < 0 or CONSLTTL > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-008,008,Error,b9l,IL,SCCORATE,Conformity,SCCORATE conforms,SCCORATE must be an integer between 1-7 or blank,Q6. SCCORATE (How well has the participant slept at night during the past month?) must be an integer between 1-7 or blank,If SCCORATE < 1 or SCCORATE > 7 and not blank,,,Yes,Yes,
b9l-lbdivp-c-009,009,Error,b9l,IL,CODSUNEX,Conformity,CODSUNEX conforms,CODSUNEX  must be an integer between 0-3 or blank,Q7. CODSUNEX (Fallen asleep unexpectedly during day or evening) must be an integer between 0-3 or blank,If CODSUNEX < 0 or CODSUNEX > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-010,010,Error,b9l,IL,CODSSITP,Conformity,CODSSITP conforms,CODSSITP must be an integer between 0-3 or blank,Q8. CODSSITP (Fallen asleep while sitting peacefully) must be an integer between 0-3 or blank,If CODSSITP < 0 or CODSSITP > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-011,011,Error,b9l,IL,CODSWATV,Conformity,CODSWATV conforms,CODSWATV must be an integer between 0-3 or blank,Q9. CODSWATV (Fallen asleep while watching TV or reading) must be an integer between 0-3 or blank,If CODSWATV < 0 or CODSWATV > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-012,012,Error,b9l,IL,CODSTALK,Conformity,CODSTALK conforms,CODSTALK  must be an integer between 0-3 or blank,Q10. CODSTALK (Fallen asleep while talking to someone) must be an integer between 0-3 or blank,If CODSTALK < 0 or CODSTALK > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-013,013,Error,b9l,IL,CODSAWDY,Conformity,CODSAWDY conforms,CODSAWDY must be an integer between 0-3 or blank,Q11. CODSAWDY (Had trouble staying awake during day or evening) must be an integer between 0-3 or blank,If CODSAWDY < 0 or CODSAWDY > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-c-014,014,Error,b9l,IL,CODSFLDY,Conformity,CODSFLDY conforms,CODSFLDY must be an integer between 0-3 or blank,Q12. CODFLDY (Experienced falling asleep during day as problem) must be an integer between 0-3 or blank,If CODFLDY < 0 or CODFLDY > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-m-015,015,Error,b9l,IL,SCCOFRST,Missingness,SCCOFRST must be present,SCCOFRST cannot be blank,Q13. SCCOFRST (First predominant symptom) cannot be blank,If SCCOFRST is blank,,,Yes,Yes,
b9l-lbdivp-c-016,016,Error,b9l,IL,SCCOFRST,Conformity,SCCOFRST conforms,SCCOFRST must be an integer between 1-2 or 8,Q13. SCCOFRST (First predominant symptom) must be an integer between 1-2 or 8,If SCCOFRST < 1 or SCCOFRST > 2 (and ne 8),,,Yes,Yes,
b9l-lbdivp-m-017,017,Error,b9l,IL,SCCOAGEN,Missingness,SCCOAGEN conditionally present,"If SCCOFRST is in (1,2), SCCOAGEN must be present","If Q13. SCCOFRST (First predominant symptom) is in 1 or 2 (disturbed nighttime sleep or excessive daytime sleepiness), then Q14. SCCOAGEN (Age that disturbed nighttime appeared) cannot be blank","If SCCOFRST in (1,2) and SCCOAGEN is blank",,"SCCOFRST, SCCOAGEN",Yes,Yes,
b9l-lbdivp-m-018,018,Error,b9l,IL,SCCOAGEN,Missingness,SCCOAGEN conditionally blank,"If SCCOFRST = 8, SCCOAGEN must be blank","If Q13. SCCOFRST (First predominant symptom) = 8 (Not applicable), then Q14. SCCOAGEN (Age that disturbed nighttime appeared) must be blank",If SCCOFRST = 8 and SCCOAGEN is not blank,,"SCCOFRST, SCCOAGEN",Yes,Yes,
b9l-lbdivp-c-019,019,Error,b9l,IL,SCCOAGEN,Conformity,SCCOAGEN conforms,"SCCOAGEN must be an integer between 15-110 or 888, 999 or blank","Q14. SCCOAGEN (Age that disturbed nighttime appeared) must be an integer between 15-110 or equal to 888 or 999 (NA, Unknown) or blan","If SCCOAGEN < 15 or (SCCOAGEN > 110 and notin (888,999)) or blank",,,Yes,Yes,
b9l-lbdivp-m-020,020,Error,b9l,IL,SCCOAGED,Missingness,SCCOAGED conditionally present,"If SCCOFRST is in (1,2), SCCOAGED must be present","If Q13. SCCOFRST (First predominant symptom) is in 1 or 2 (disturbed nighttime sleep or excessive daytime sleepiness), then Q15. SCCOAGED (Age that excessive dayttime sleepiness appeared) cannot be blank","If SCCOFRST in (1,2) and SCCOAGED is blank",,"SCCOFRST, SCCOAGED",Yes,Yes,
b9l-lbdivp-m-021,021,Error,b9l,IL,SCCOAGED,Missingness,SCCOAGEN conditionally blank,"If SCCOFRST = 8, SCCOAGED must be blank","If Q13. SCCOFRST (First predominant symptom) = 8 (Not applicable), then Q15. SCCOAGED (Age that excessive dayttime sleepiness appeared) must be blank",If SCCOFRST = 8 and SCCOAGED is not blank,,"SCCOFRST, SCCOAGED",Yes,Yes,
b9l-lbdivp-c-022,022,Error,b9l,IL,SCCOAGED,Conformity,SCCOAGEN conforms,"SCCOAGED must be an integer between 15-110 or 888, 999 or blank","Q15. SCCOAGED (Age that excessive dayttime sleepiness appeared) must be an integer between 15-110 or equal to 888 or 999 (NA, Unknown) or blank","If SCCOAGED < 15 or (SCCOAGED > 110 and notin (888,999)) or blank",,,Yes,Yes,
b9l-lbdivp-m-023,023,Error,b9l,IL,SCCOCOMP,Missingness,SCCOCOMP must be present,SCCOCOMP cannot be blank,Q16. SCCOCOMP (Was a standardized scale of daytime sleepiness completed at visit?) cannot be blank,If SCCOCOMP is blank,,,Yes,Yes,
b9l-lbdivp-c-024,024,Error,b9l,IL,SCCOCOMP,Conformity,SCCOCOMP conforms,SCCOCOMP must be an integer between 0 and 1,Q16. SCCOCOMP (Was a standardized scale of daytime sleepiness completed at visit?) must be an integer between 0 and 1,If SCCOCOMP < 0 or SCCOCOMP > 1,,,Yes,Yes,
b9l-lbdivp-m-025,025,Error,b9l,IL,SCCOSCVR,Missingness,SCCOSCVR conditionally present,"If SCCOCOMP = 1, SCCOSCVR cannot be blank","If Q16. SCCOCOMP (Was a standardized scale of daytime sleepiness completed at visit?) = 1 (Yes), Q16a. SCCOSCVR (Which version?) cannot be blank",If SCCOCOMP = 1 and SCCOSCVR is blank,,"SCCOCOMP, SCCOSCVR",Yes,Yes,
b9l-lbdivp-m-026,026,Error,b9l,IL,SCCOSCVR,Missingness,SCCOSCVR conditionally blank,"If SCCOCOMP = 0, SCCOSCVR must be blank","If Q16. SCCOCOMP (Was a standardized scale of daytime sleepiness completed at visit?) = 0 (No), Q16a. SCCOSCVR (Which version?) must be blank",If SCCOCOMP = 0 and SCCOSCVR is not blank,,"SCCOCOMP, SCCOSCVR",Yes,Yes,
b9l-lbdivp-c-027,027,Error,b9l,IL,SCCOSCVR,Conformity,SCCOSCVR conforms,SCCOSCVR must be an integer between 1-3 or blank,Q16a. SCCOSCVR (Which version?) must be an integer between 1-3 or blank,If SCCOSCVR < 1 or SCCOSCVR > 3 and not blank,,,Yes,Yes,
b9l-lbdivp-m-028,028,Error,b9l,IL,SCCOOTH,Missingness,SCCOOTH condtionally present,"If SCCOSCVR = 3, SCCOOTH cannot be blank","If Q16a. SCCOSCVR (Which version?) = 3 (Other), Q16a1. SCCOOTH (Specify other version) cannot be blank",If SCCOSCVR = 3 and SCCOOTH is blank,,"SCCOSCVR, SCCOOTH",Yes,Yes,
