error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
xx-lbdivp-m-001,1,Error,xx,IL,FRMDATEB3L,Missingness,FRMDATEB3L must be present,FRMDATEB3L cannot be blank,Q0a. FRMDATEB3L (B3L form date) cannot be blank ,If FRMDATEB3L = blank,,,Yes,No,
xx-lbdivp-c-002,2,Error,xx,IL,FRMDATEB3L,Conformity,FRMDATEB3L conforms,FRMDATEB3L must be a date,Q0a. FRMDATEB3L (B3L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB3L is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b3l-lbdivp-m-001,1,Error,b3l,IL,LBUMSPCH,Missingness,LBUMSPCH must be present,LBUMSPCH cannot be blank,Q1. LBUMSPCH (Speech) cannot be blank,If LBUMSPCH =blank,,,,,
b3l-lbdivp-c-002,2,Error,b3l,IL,LBUMSPCH,Conformity,LBUMSPCH conforms,LBUMSPCH must be a an integer between 0-4 or 8,Q1. LBUMSPCH (Speech) must be an integer between 0-4 or 8,If LBUMSPCH < 0 or (LBUMSPCH  > 4 and not = 8),,,,,
b3l-lbdivp-m-003,3,Error,b3l,IL,LBUMSPCX,Missingness,LBUMSPCX conditionally present,"If LBUMSPCH = 8, LBUMSPCX cannot be blank","If Q1. LBUMSPCH = 8 (Untestable), then Q1a. LBUMSPCX (Speech - Reason untestable) cannot be blank",If LBUMSPCH = 8 and LBUMSPCX = blank,,"LBUMSPCX, LBUMSPCH",,,
b3l-lbdivp-m-004,4,Error,b3l,IL,LBUMSPCX,Missingness,LBUMSPCX conditionally blank,"If LBUMSPCH = 0-4, LBUMSPCX must be blank","If Q1. LBUMSPCH not = 8 (Untestable), then Q1a. LBUMSPCX (Speech - Reason Untestable) must be blank",If LBUMSPCH not = 8 and LBUMSPCX not blank,,"LBUMSPCX, LBUMSPCH",,,
b3l-lbdivp-m-005,5,Error,b3l,IL,LBUMFACE,Missingness,LBUMFACE must be present,LBUMFACE cannot be blank,Q2. LBUMFACE (Facial expression) cannot be blank,If LBUMFACE =blank,,,,,
b3l-lbdivp-c-006,6,Error,b3l,IL,LBUMFACE,Conformity,LBUMFACE conforms,LBUMFACE must be a an integer between 0-4 or 8,Q2. LBUMFACE (Facial expression) must be an integer between 0-4 or 8,If LBUMFACE < 0 or (LBUMFACE  > 4 and not = 8),,,,,
b3l-lbdivp-m-007,7,Error,b3l,IL,LBUMFACX,Missingness,LBUMFACX conditionally present,"If LBUMFACE = 8, LBUMFACX cannot be blank","If Q2. LBUMFACE = 8 (Untestable), then Q2a. LBUMFACX (Facial expression - Reason untestable) cannot be blank",If LBUMFACE = 8 and LBUMFACX = blank,,"LBUMFACX, LBUMFACE",,,
b3l-lbdivp-m-008,8,Error,b3l,IL,LBUMFACX,Missingness,LBUMFACX conditionally blank,"If LBUMFACE = 1-4, LBUMFACX must be blank","If Q2. LBUMFACE not = 8, then Q2a. LBUMFACX (Facial expression - Reason Untestable) must be blank",If LBUMFACE not = 8 and LBUMFACX not blank,,"LBUMFACX, LBUMFACE",,,
