error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b5-ivp-m-001,001,Error,b5,I,FRMDATEB5,Missingness,FRMDATEB5 must be present,FRMDATEB5 cannot be blank,Q0a. FRMDATEB5 (B5 form date) cannot be blank ,If FRMDATEB5 = blank,,,Yes,No,
b5-ivp-c-002,002,Error,b5,I,FRMDATEB5,Conformity,FRMDATEB5 conforms,FRMDATEB5 must be a date,Q0a. FRMDATEB5 (B5 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB5 is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b5-ivp-m-003,003,Error,b5,I,LANGB5,Missingness,LANGB5 must be present,LANGB5 cannot be blank,Q0c. LANGB5 (Language of B5 administration) cannot be blank,If LANGB5 = blank,,,Yes,Yes,
b5-ivp-c-004,004,Error,b5,I,LANGB5,Conformity,LANGB5 conforms,LANGB5 must be an integer between 1-2,Q0c. LANGB5 (Language of B5 administration) must be an integer between 1-2,If LANGB5 < 1 or LANGB5 > 2,,,Yes,Yes,
b5-ivp-m-005,005,Error,b5,I,MODEB5,Missingness,MODEB5 must be present,MODEB5 cannot be blank,"Q0d. MODEB5 (B5 in person, remote, or not complete) cannot be blank",If MODEB5 = blank,,,Yes,No,
b5-ivp-c-006,006,Error,b5,I,MODEB5,Conformity,MODEB5 conforms,MODEB5 must be an integer between 0-2,"Q0d. MODEB5 (B5 in person, remote, or not completed) must be an integer between 0-2",If MODEB5 < 0 or MODEB5 > 2,,,Yes,No,
b5-ivp-m-007,007,Error,b5,I,RMREASB5,Missingness,RMREASB5 conditionally present,"If MODEB5 = 2, RMREASB5 cannot be blank","If Q0d. MODEB5 (B5 in person, remote, or not completed) = 2 (Remote) then Q0d1. RMREASB5 (Reason for remote B5) cannot be blank",If MODEB5 = 2 and RMREASB5 = blank,,"MODEB5, RMREASB5",Yes,No,
b5-ivp-m-008,008,Error,b5,I,RMREASB5,Missingness,RMREASB5 conditionally blank,"If MODEB5 = 0 or 1, RMREASB5 must be blank","If Q0d. MODEB5 (B5 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1. RMREASB5 (Reason for remote B5) must be blank","If If MODEB5 in (0,1) and RMREASB5 is not blank",,"MODEB5, RMREASB5",Yes,No,
b5-ivp-c-009,009,Error,b5,I,RMREASB5,Conformity,RMREASB5 conforms,RMREASB5 must be an integer between 1-5,Q0d1. RMREASB5 (Reason for remote B5) must be an integer between 1 and 5,If RMREASB5 < 1 or RMREASB5 > 5,,,Yes,No,
b5-ivp-m-010,010,Error,b5,I,RMMODEB5,Missingness,RMMODEB5 conditionally present,"If MODEB5 = 2, RMMODEB5 cannot be blank","If Q0d. MODEB5 (B5 in person, remote, or not completed) = 2 (Remote) then Q0d1a. RMMODEB5 (Mode of remote B5 administration) cannot be blank",If MODEB5 = 2 and RMMODEB5 = blank,,"MODEB5, RMMODEB5",Yes,No,
