error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b5-ivp-p-1001,1001,Alert,b5,I,DEL,Plausibility,DEL aligns with delusions (BEDEL) on B9,"If DEL = 1, then BEDEL should equal 1","If Q2a. DEL (delusions) = 1 (Yes), then Form B9, Q12j. BEDEL (delusions) should equal 1 (Yes)",If DEL = 1 and BEDEL ne 1,"b5, b9","DEL, BEDEL",No,Yes,
b5-ivp-p-1002,1002,Alert,b5,I,DEL,Plausibility,DEL aligns with delusions (BEDEL) on B9,"If DEL = 0, then BEDEL should not equal 1","If Q2a. DEL (delusions) = 0 (No), then Form B9, Q12j. BEDEL (delusions) should not equal 1 (Yes)",If DEL = 0 and BEDEL = 1,"b5, b9","DEL, BEDEL",No,Yes,
b5-ivp-p-1003,1003,Alert,b5,I,HALL,Plausibility,"HALL aligns with auditory or visual hallucinations (BEVHALL, BEAHALL) on B9","If HALL = 1, then BEVHALL or BEAHALL should equal 1","If Q3a. HALL (hallucinations) = 1 (Yes), then Form B9, Q12h. BEVHALL (visual hallucinations) or Q12i. BEAHALL (auditory hallucinations) should equal 1 (Yes)",If HALL = 1 and BEVHALL ne 1 and BEAHALL ne 1,"b5, b9","HALL, BEVHALL, BEAHALL",No,Yes,
b5-ivp-p-1004,1004,Alert,b5,I,HALL,Plausibility,"HALL aligns with auditory or visual hallucinations (BEVHALL, BEAHALL) on B9","If HALL = 0, then BEVHALL and BEAHALL should not equal 1","If Q3a. HALL (hallucinations) = 0 (No), then Form B9, Q12h. BEVHALL (visual hallucinations) and Q12i. BEAHALL (auditory hallucinations) should not equal 1 (Yes)",If HALL = 0 and (BEVHALL = 1 or BEAHALL = 1),"b5, b9","HALL, BEVHALL, BEAHALL",No,Yes,
b5-ivp-p-1005,1005,Alert,b5,I,AGIT,Plausibility,AGIT aligns with aggitation (BEAGIT) on B9,"If AGIT = 1, then BEAGIT should equal 1","If Q4a. AGIT (agitation) = 1 (Yes), then Form B9, Q12f. BEAGIT (agitation) should equal 1 (Yes)",If AGIT = 1 and BEAGIT ne 1,"b5, b9","AGIT, BEAGIT",No,Yes,
b5-ivp-p-1006,1006,Alert,b5,I,AGIT,Plausibility,AGIT aligns with aggitation (BEAGIT) on B9,"If AGIT = 0, then BEAGIT should not equal 1","If Q4a. AGIT (agitation) = 0 (No), then Form B9, Q12f. BEAGIT (agitation) should not equal 1 (Yes)",If AGIT = 0 and BEAGIT = 1,"b5, b9","AGIT, BEAGIT",No,Yes,
b5-ivp-p-1007,1007,Alert,b5,I,DEPD,Plausibility,DEPD aligns with depressed mood (BEDEP) on B9,"If DEPD = 1, then BEDEP should equal 1","If Q5a. DEPD (depression/dysphoria) = 1 (Yes), then Form B9, Q12b. BEDEP (depressed mood) should equal 1 (Yes)",If DEPD = 1 and BEDEP ne 1,"b5, b9","DEPD, BEDEP",No,Yes,
b5-ivp-p-1008,1008,Alert,b5,I,DEPD,Plausibility,DEPD aligns with depressed mood (BEDEP) on B9,"If DEPD = 0, then BEDEP should not equal 1","If Q5a. DEPD (depression/dysphoria) = 0 (No), then Form B9, Q12b. BEDEP (depressed mood) should not equal 1 (Yes)",If DEPD = 0 and BEDEP = 1,"b5, b9","DEPD, BEDEP",No,Yes,
b5-ivp-p-1009,1009,Alert,b5,I,ANX,Plausibility,ANX aligns with anxiety (BEANX) on B9,"If ANX = 1, then BEANX should equal 1","If Q6a. ANX (anxiety) = 1 (Yes), then Form B9, Q12c. BEANX (anxiety) should equal 1 (Yes)",If ANX = 1 and BEANX ne 1,"b5, b9","ANX, BEANX",No,Yes,
b5-ivp-p-1010,1010,Alert,b5,I,ANX,Plausibility,ANX aligns with anxiety (BEANX) on B9,"If ANX = 0, then BEANX should not equal 1","If Q6a. ANX (anxiety) = 0 (No), then Form B9, Q12c. BEANX (anxiety) should not equal 1 (Yes)",If ANX = 0 and BEANX = 1,"b5, b9","ANX, BEANX",No,Yes,
b5-ivp-p-1011,1011,Alert,b5,I,ELAT,Plausibility,ELAT aligns with euphoria (BEEUPH) on B9,"If ELAT = 1, then BEEUPH should equal 1","If Q7a. ELAT (elation/euphoria) = 1 (Yes), then Form B9, Q12d. BEEUPH (euphoria) should equal 1 (Yes)",If ELAT = 1 and BEEUPH ne 1,"b5, b9","ELAT, BEEUPH",No,Yes,
b5-ivp-p-1012,1012,Alert,b5,I,ELAT,Plausibility,ELAT aligns with euphoria (BEEUPH) on B9,"If ELAT = 0, then BEEUPH should not equal 1","If Q7a. ELAT (elation/euphoria) = 0 (No), then Form B9, Q12d. BEEUPH (euphoria) should not equal 1 (Yes)",If ELAT = 0 and BEEUPH = 1,"b5, b9","ELAT, BEEUPH",No,Yes,
b5-ivp-p-1013,1013,Alert,b5,I,APA,Plausibility,APA aligns with apathy/withdraw (BEAPATHY) on B9,"If APA = 1, then BEAPATHY should equal 1","If Q8a. APA (apathy) = 1 (Yes), then Form B9, Q12a. BEAPATHY (apathy/withdraw) should equal 1 (Yes)",If APA = 1 and BEAPATHY ne 1,"b5, b9","APA, BEAPATHY",No,Yes,
b5-ivp-p-1014,1014,Alert,b5,I,APA,Plausibility,APA aligns with apathy/withdraw (BEAPATHY) on B9,"If APA = 0, then BEAPATHY should not equal 1","If Q8a. APA (apathy) = 0 (No), then Form B9, Q12a. BEAPATHY (apathy/withdraw) should not equal 1 (Yes)",If APA = 0 and BEAPATHY= 1,"b5, b9","APA, BEAPATHY",No,Yes,
b5-ivp-p-1015,1015,Alert,b5,I,DISN,Plausibility,DISN aligns with disinhibition (BEDISIN) on B9,"If DISN = 1, then BEDISIN should equal 1","If Q9a. DISN (disinhibition) = 1 (Yes), then Form B9, Q12m. BEDISIN (disinhibition) should equal 1 (Yes)",If DISN = 1 and BEDISIN ne 1,"b5, b9","DISN, BEDISIN",No,Yes,
b5-ivp-p-1016,1016,Alert,b5,I,DISN,Plausibility,DISN aligns with disinhibition (BEDISIN) on B9,"If DISN = 0, then BEDISIN should not equal 1","If Q9a. DISN (disinhibition) = 0 (No), then Form B9, Q12m. BEDISIN (disinhibition) should not equal 1 (Yes)",If DISN = 0 and BEDISIN = 1,"b5, b9","DISN, BEDISIN",No,Yes,
