error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b9-ivp-m-001,1,Error,b9,I,FRMDATEB9,Missingness,FRMDATEB9 must be present,FRMDATEB9 cannot be blank,Q0a. FRMDATEB9 (B9 form date) cannot be blank ,If FRMDATEB9 = blank,,,Yes,No,
b9-ivp-c-002,2,Error,b9,I,FRMDATEB9,Conformity,FRMDATEB9 conforms,FRMDATEB9 must be a date,Q0a. FRMDATEB9 (B9 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB9 is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b9-ivp-m-003,3,Error,b9,I,LANGB9,Missingness,LANGB9 must be present,LANGB9 cannot be blank,Q0c. LANGB9 (Language of B9 administration) cannot be blank,If LANGB9 = blank,,,Yes,Yes,
b9-ivp-c-004,4,Error,b9,I,LANGB9,Conformity,LANGB9 conforms,LANGB9 must be an integer between 1-2,Q0c. LANGB9 (Language of B9 administration) must be an integer between 1-2,If LANGB9 < 1 or LANGB9 > 2,,,Yes,Yes,
b9-ivp-m-005,5,Error,b9,I,MODEB9,Missingness,MODEB9 must be present,MODEB9 cannot be blank,Q0d. MODEB9 (B9 in person or remote) cannot be blank,If MODEB9 = blank,,,Yes,No,
b9-ivp-c-006,6,Error,b9,I,MODEB9,Conformity,MODEB9 conforms,MODEB9 must be an integer between 1-2,Q0d. MODEB9 (B9 in person or remote) must be an integer between 1-2,If MODEB9 < 1 or MODEB9 > 2,,,Yes,No,
b9-ivp-m-007,7,Error,b9,I,RMREASB9,Missingness,RMREASB9 conditionally present,"If MODEB9 = 2, RMREASB9 cannot be blank",If Q0d. MODEB9 (B9 in person or remote) = 2 (Remote) then Q0d1. RMREASB9 (Reason for remote B9) cannot be blank,If MODEB9 = 2 and RMREASB9 = blank,,,Yes,No,
b9-ivp-m-008,8,Error,b9,I,RMREASB9,Missingness,RMREASB9 conditionally blank,"If MODEB9 = 1, RMREASB9 must be blank",If Q0d. MODEB9 (B9 in person or remote) = 1 (In-person) then Q0d1. RMREASB9 (Reason for remote B9) must be blank,If MODEB9 = 1 and RMREASB9 not = blank,,,Yes,No,
b9-ivp-c-009,9,Error,b9,I,RMREASB9,Conformity,RMREASB9 conforms,RMREASB9 must be an integer between 1-5,Q0d1. RMREASB9 (Reason for remote B9) must be an integer between 1-5,If RMREASB9 < 1 or RMREASB9 > 5,,,Yes,No,
b9-ivp-m-010,10,Error,b9,I,RMMODEB9,Missingness,RMMODEB9 conditionally present,"If MODEB9 = 2, RMMODEB9 cannot be blank",If Q0d. MODEB9 (B9 in person or remote) = 2 (Remote) then Q0d1a. RMMODEB9 (Mode of remote B9 administration) cannot be blank,If MODEB9 = 2 and RMMODEB9 = blank,,,Yes,No,
b9-ivp-m-011,11,Error,b9,I,RMMODEB9,Missingness,RMMODEB9 conditionally blank,"If MODEB9 = 1, RMMODEB9 must be blank",If Q0d. MODEB9 (B9 in person or remote) = 1 (In-person) then Q0d1a. RMMODEB9 (Mode of remote B9 administration) must be blank,If MODEB9 = 1 and RMMODEB9 not = blank,,,Yes,No,
b9-ivp-c-012,12,Error,b9,I,RMMODEB9,Conformity,RMMODEB9 conforms,RMMODEB9 must be an integer between 1-2,Q0d1a. RMMODEB9 (Mode of remote B9 administration) must be an integer between 1-2,If RMMODEB9 < 1 or RMMODEB9 > 2,,,Yes,No,
b9-ivp-m-013,13,Error,b9,I,DECCOG,Missingness,DECCOG must be present,DECCOG cannot be blank,Q1. DECCOG (Participant-reported cognitive decline) cannot be blank,If DECCOG = blank,,,Yes,No,
b9-ivp-c-014,14,Error,b9,I,DECCOG,Conformity,DECCOG conforms,DECCOG must be an integer between 0-1 or 8,Q1. DECCOG (Participant-reported cognitive decline) must be an integer between 0-1 or 8,IF DECCOG < 0 or (DECCOG > 1 and not =  8),,,Yes,No,
b9-ivp-m-015,15,Error,b9,I,DECMOT,Missingness,DECMOT must be present,DECMOT cannot be blank,Q2. DECMOT (Participant-reported motor decline) cannot be blank,If DECMOT = blank,,,Yes,No,
b9-ivp-c-016,16,Error,b9,I,DECMOT,Conformity,DECMOT conforms,DECMOT must be an integer between 0-1 or 8,Q2. DECMOT (Participant-reported motor decline) must be an integer between 0-1 or 8,If DECMOT < 0 or (DECMOT > 1 and not = 8),,,Yes,No,
b9-ivp-m-017,17,Error,b9,I,PSYCHSYM,Missingness,PSYCHSYM must be present,PSYCHSYM cannot be blank,Q3. PSYCHSYM (Participant-reported neuropsychiatirc symptoms) cannot be blank,If PSYCHSYM = blank,,,Yes,No,
b9-ivp-c-018,18,Error,b9,I,PSYCHSYM,Conformity,PSYCHSYM conforms,PSYCHSYM must be an integer between 0-1 or 8,Q3. PSYCHSYM (Participant-reported neuropsychiatirc symptoms) must be an integer between 0-1 or 8,If PSYCHSYM < 0 or (PSYCHSYM > 1 and not = 8),,,Yes,No,
b9-ivp-m-019,19,Error,b9,I,DECCOGIN,Missingness,DECCOGIN must be present,DECCOGIN cannot be blank,Q4. DECCOGIN (Co-participant-reported cognitive decline) cannot be blank,If DECCOGIN = blank,,,Yes,Yes,
b9-ivp-c-020,20,Error,b9,I,DECCOGIN,Conformity,DECCOGIN conforms ,DECCOGIN must be an integer between 0-1 or 8,Q4. DECCOGIN (Co-participant-reported cognitive decline) must be an integer between 0-1 or 8,If DECCOGIN < 0 or (DECCOGIN > 1 and not = 8),,,Yes,Yes,
b9-ivp-m-021,21,Error,b9,I,DECMOTIN,Missingness,DECMOTIN must be present,DECMOTIN cannot be blank,Q5. DECMOTIN (Co-participant-reported motor decline) cannot be blank,If DECMOTIN = blank,,,Yes,No,
b9-ivp-c-022,22,Error,b9,I,DECMOTIN,Conformity,DECMOTIN conforms,DECMOTIN must be an integer between 0-1 or 8,Q5. DECMOTIN (Co-participant-reported motor decline) must be an integer between 0-1 or 8,If DECMOTIN < 0 or (DECMOTIN > 1 and not = 8),,,Yes,No,
b9-ivp-m-023,23,Error,b9,I,PSYCHSYMIN,Missingness,PSYCHSYMIN must be present,PSYCHSYMIN cannot be blank,Q6. PSYCHSYMIN (Co-participant-reported neuropsychiaric decline) cannot be blank,If PSYCHSYMIN = blank,,,Yes,No,
b9-ivp-c-024,24,Error,b9,I,PSYCHSYMIN,Conformity,PSYCHSYMIN conforms,PSYCHSYMIN must be an integer between 0-1 or 8,Q6. PSYCHSYMIN (Co-participant-reported neuropsychiaric decline) must be an integer between 0-1 or 8 ,If PSYCHSYMIN < 0 or (PSYCHSYMIN > 1 and not = 8),,,Yes,No,
b9-ivp-m-025,25,Error,b9,I,DECCLIN,Missingness,DECCLIN must be present,DECCLIN cannot be blank,Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) cannot be blank,If DECCLIN = blank,,,Yes,Yes,
b9-ivp-c-026,26,Error,b9,I,DECCLIN,Conformity,DECCLIN conforms,DECCLIN must be an integer between 0-1,Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) must be an integer between 0-1,If DECCLIN < 0 or DECCLIN > 1 ,,,Yes,Yes,
b9-ivp-m-027,27,Error,b9,I,DECCLCOG,Missingness,DECCLCOG conditionally present,If DECCLIN = 1 then DECCLCOG cannot be blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes), then Q8. DECCLCOG (Impaired cognition per clinician) cannot be blank",If DECCLIN = 1 and DECCLCOG = blank,,,Yes,Yes,
b9-ivp-m-028,28,Error,b9,I,DECCLCOG,Missingness,DECCLCOG conditionally blank,If DECCLIN = 0 then DECCLCOG must be blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q8. DECCLCOG (Impaired cognition per clinician) must be blank",If DECCLIN = 0 and DECCLCOG not blank,,,Yes,Yes,
b9-ivp-c-029,29,Error,b9,I,DECCLCOG,Conformity,DECCLCOG conforms,DECCLCOG must be an integer between 0-1,Q8. DECCLCOG (Impaired cognition per clinician) must be an integer between 0-1,If DECCLCOG < 0 or DECCLCOG > 1,,,Yes,Yes,
b9-ivp-m-030,30,Error,b9,I,COGMEM,Missingness,COGMEM conditionally present,"If DECCLCOG = 1, COGMEM cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9a. COGMEM (Impaired in memory) cannot be blank",If DECCLCOG = 1 and COGMEM = blank,,,Yes,Yes,
b9-ivp-m-031,31,Error,b9,I,COGMEM,Missingness,COGMEM conditionally blank,If DECCLCOG = 0 then COGMEM must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9a. COGMEM (Impaired in memory) must be blank",If DECCLCOG = 0 and COGMEM not blank,,,Yes,Yes,
b9-ivp-c-032,32,Error,b9,I,COGMEM,Conformity,COGMEM conforms,COGMEM must be an integer between 0 -1 or 9,Q9a. COGMEM (Impaired in memory) must be an integer between 0-1 or 9,If COGMEM < 0 or (COGMEM > 1 and  not = 9),,,Yes,Yes,
b9-ivp-m-033,33,Error,b9,I,COGORI,Missingness,COROGI conditionally present,"If DECCLCOG = 1,  COROGI cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9b. COROGI (Impaired in orientation) cannot be blank",If DECCLCOG = 1 and COROGI = blank,,,Yes,Yes,
b9-ivp-m-034,34,Error,b9,I,COGORI,Missingness,COGORI conditionally blank,If DECCLCOG = 0 then COGORI must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9b. COROGI (Impaired in orientation) must be blank",If DECCLCOG = 0 and COGORI not blank,,,Yes,Yes,
b9-ivp-c-035,35,Error,b9,I,COGORI,Conformity,COGORI conforms,COGORI must be an integer between 0-1 or 9,Q9b. COGORI (Impaired in orientation) must be an integer between 0-1 or 9,If COGORI< 0 or (COGORI> 1 and not = 9),,,Yes,Yes,
b9-ivp-m-036,36,Error,b9,I,COGJUDG,Missingness,COGJUDG conditionally present,"If DECCLCOG = 1, COGJUDG cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9c. COGJUDG (impaired in judgment) cannot be blank",If DECCLCOG = 1 and COGJUDG = blank,,,Yes,Yes,
b9-ivp-m-037,37,Error,b9,I,COGJUDG,Missingness,COGJUDG conditionally blank,If DECCLCOG = 0 then COGJUDG must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9c. COGJUDG (impaired in judgment) must be blank",If DECCLCOG = 0 and COGJUDG not blank,,,Yes,Yes,
b9-ivp-c-038,38,Error,b9,I,COGJUDG,Conformity,COGJUDG conforms,COGJUDG must be an integer between 0-1 or 9,Q9c. COGJUDG (impaired in judgment) must be an integer between 0-1 or 9,If COGJUDG < 0 or (COGJUDG > 1 and not = 9),,,Yes,Yes,
b9-ivp-m-039,39,Error,b9,I,COGLANG,Missingness,COGLANG conditionally present,"If DECCLCOG = 1, COGLANG cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9d. COGLANG (Impaired in language) cannot be blank",If DECCLCOG = 1 and COGLANG = blank,,,Yes,Yes,
b9-ivp-m-040,40,Error,b9,I,COGLANG,Missingness,COGLANG conditionally blank,If DECCLCOG = 0 then COGLANG must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9d. COGLANG (Impaired in language) must be blank",If DECCLCOG = 0 and COGLANG not blank,,,Yes,Yes,
b9-ivp-c-041,41,Error,b9,I,COGLANG,Conformity,COGLANG conforms,COGLANG must be an integer between 0-1 or 9,Q9d. COGLANG (Impaired in language) must be an integer between 0-1 or 9,If COGLANG < 0 or (COGLANG > 1 and not = 9),,,Yes,Yes,
b9-ivp-m-042,42,Error,b9,I,COGVIS,Missingness,COGVIS conditionally present,"If DECCLCOG = 1, COGVIS cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9e. COGVIS (Impaired in visuospatial function) cannot be blank",If DECCLCOG = 1 and COGVIS = blank,,,Yes,Yes,
b9-ivp-m-043,43,Error,b9,I,COGVIS,Missingness,COGVIS conditionally blank,If DECCLCOG = 0 then COGVIS must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9e. COGVIS (Impaired in visuospatial function) must be blank",If DECCLCOG = 0 and COGVIS not blank,,,Yes,Yes,
b9-ivp-c-044,44,Error,b9,I,COGVIS,Conformity,COGVIS conforms,COGVIS must be an integer between 0-1 or 9,Q9e. COGVIS (Impaired in visuospatial function) must be an integer between 0-1 or 9,If COGVIS < 0 or (COGVIS > 1 and not = 9),,,Yes,Yes,
b9-ivp-m-045,45,Error,b9,I,COGATTN,Missingness,COGATTN condtionally present,"If DECCLCOG = 1, COGATTN cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9f. COGATTN (Impaired in attention) cannot be blank",If DECCLCOG = 1 and COGATTN = blank,,,Yes,Yes,
b9-ivp-m-046,46,Error,b9,I,COGATTN,Missingness,COGATTN conditionally blank,If DECCLCOG = 0 then COGATTN must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9f. COGATTN (Impaired in attention) must be blank",If DECCLCOG = 0 and COGATTN not blank,,,Yes,Yes,
b9-ivp-c-047,47,Error,b9,I,COGATTN,Conformity,COGATTN conforms,COGATTN must be an integer between 0-1 or 9,Q9f. COGATTN (impaired in attention) must be an integer between 0-1 or 9,If COGATTN < 0 or (COGATTN > 1 and not = 9),,,Yes,Yes,
b9-ivp-m-048,48,Error,b9,I,COGFLUC,Missingness,COGFLUC conditionally present,"If DECCLCOG = 1,  COGFLUC cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9g. COGFLUC (fluctuating cognition) cannot be blank",If DECCLCOG = 1 and COGFLUC = blank,,,Yes,Yes,
b9-ivp-m-049,49,Error,b9,I,COGFLUC,Missingness,COGFLUC conditionally blank,If DECCLCOG = 0 then COGFLUC must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9g. COGFLUC (fluctuating cognition) must be blank",If DECCLCOG = 0 and COGFLUC not blank,,,Yes,Yes,
b9-ivp-c-050,50,Error,b9,I,COGFLUC,Conformity,COGFLUC conforms,COGFLUC must be an integer between 0-1 or 9,Q9g. COGFLUC (fluctuating cognition) must be an integer between 0-1 or 9,If COGFLUC < 0 or (COGFLUC > 1 and not = 9),,,Yes,Yes,
b9-ivp-m-051,51,Error,b9,I,COGOTHR,Missingness,COGOTHR conditionally present,"If DECCLCOG = 1, COGOTHR cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9h. COGOTHR (Other cognitive problem) cannot be blank",If DECCLCOG = 1 and COGOTHR = blank,,,Yes,Yes,
b9-ivp-m-052,52,Error,b9,I,COGOTHR,Missingness,COGOTHR conditionally blank,If DECCLCOG = 0 then COGOTHR must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9h. COGOTHR (Other cognitive problem) must be blank",If DECCLCOG = 0 and COGOTHR not blank,,,Yes,Yes,
b9-ivp-c-053,53,Error,b9,I,COGOTHR,Conformity,COGOTHR conforms,COGOTHR must be an integer between 0 and 1,Q9h. COGOTHR (Other cognitive problem) must be an integer between 0 and 1,If COGOTHR < 0 or COGOTHR > 1,,,Yes,Yes,
b9-ivp-m-054,54,Error,b9,I,COGOTHRX,Missingness,COGOTHRX conditionally present,If COGOTHR = 1 then COGOTHRX cannot be blank,"If Q9h. COGOTHR (Other cognitive problem) = 1 (Yes), then Q9h1. COGOTHRX (Other - specify) cannot be blank",If COGOTHR = 1 and COGOTHRX = blank,,,Yes,Yes,
b9-ivp-m-055,55,Error,b9,I,COGOTHRX,Missingness,COGOTHRX conditionally blank,If COGOTHR = 0 then COGOTHRX must be blank,"If Q9h. COGOTHR (Other cognitive problem) = 0 (No), then Q9h1. COGOTHRX (Other - specify) must be blank",If COGOTHR = 0 and COGOTHRX is not blank,,,Yes,Yes,
b9-ivp-m-056,56,Error,b9,I,COGAGE,Missingness,COGAGE conditionally present,"If DECCLCOG = 1, COGAGE cannot be blank","If Q8. DECCLCOG = 1 (Yes), then Q9i. COGAGE (Age that prominent cognitive problem began) cannot be blank",If DECCLCOG = 1 and COGAGE = blank,,,Yes,No,
b9-ivp-m-057,57,Error,b9,I,COGAGE,Missingness,COGAGE conditionally blank,If DECCLCOG = 0 then COGAGE must be blank,"If Q8. DECCLCOG =1 (No), then Q9i. COGAGE (Age that prominent cognitive problem began) must be blank",If DECCLCOG = 0 and COGAGE not blank,,,Yes,No,
b9-ivp-c-058,58,Error,b9,I,COGAGE,Conformity,COGAGE conforms,COGAGE must be an integer between 15 and 110,Q9i. COGAGE (Age that prominent cognitive problem began) must be an integer between 15 and 110,If COGAGE < 15 or COGAGE > 110,,,Yes,No,
b9-ivp-m-059,59,Error,b9,I,COGMODE,Missingness,COGMODE conditionally present,"If DECCLCOG = 1, COGMODE cannot be blank","If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q10. COGMODE (Mode of onset of cognitive symptoms) cannot be blank",If DECCLCOG = 1 and COGMODE = blank,,,Yes,Yes,
b9-ivp-m-060,60,Error,b9,I,COGMODE,Missingness,COGMODE conditionally blank,If DECCLCOG = 0 then COGMODE must be blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q10. COGMODE (Mode of onset of cognitive symptoms) must be blank",If DECCLCOG = 0 and COGMODE not blank,,,Yes,Yes,
b9-ivp-c-061,61,Error,b9,I,COGMODE,Conformity,COGMODE conforms,COGMODE must be an integer between 1-4 or 99 ,Q10. COGMODE (Mode of onset of cognitive symptoms)  must be an integer between 1-4 or 99,If COGMODE < 1 or (COGMODE > 4 and not = 99),,,Yes,Yes,
b9-ivp-m-062,62,Error,b9,I,COGMODEX,Missingness,COGMODEX conditionally present,"If COGMODE = 4, COGMODEX cannot be blank","If Q10. COGMODE (Mode of onset of cognitive symptoms) = 4 (Other), then Q10a. COGMODEX (Other- specify) cannot be blank",If COGMODE = 4 and COGMODEX = blank,,,Yes,Yes,
b9-ivp-m-063,63,Error,b9,I,COGMODEX,Missingness,COGMODEX conditionally blank,"If COGMODE not = 4, COGMODEX must be blank","If Q10. COGMODE (Mode of onset of cognitive symptoms) not = 4 (Other), then Q10a. COGMODEX (Other- specify) must be blank",If COGMODE not = and COGMODEX is not blank,,,Yes,Yes,
b9-ivp-m-064,64,Error,b9,I,DECCLBE,Missingness,DECCLBE conditionally present,If DECCLIN = 1 then DECCLBE cannot be blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes),  then Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) cannot be blank",If DECCLIN = 1 and DECCLBE = blank,,,Yes,Yes,
b9-ivp-m-065,65,Error,b9,I,DECCLBE,Missingness,DECCLBE conditionally blank,If DECCLIN = 0 then DECCLBE must be blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) must be blank",If DECCLIN = 0 and DECCLBE not blank,,,Yes,Yes,
b9-ivp-c-066,66,Error,b9,I,DECCLBE,Conformity,DECCLBE conforms,DECCLBE must be an integer between 0 and 1,Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) must be an integer between 0 and 1,If DECCLBE < 0 or DECCLBE > 1,,,Yes,Yes,
b9-ivp-m-067,67,Error,b9,I,BEAPATHY,Missingness,BEAPATHY conditionally present,"If DECCLBE = 1, BEAPATHY cannot be blank","If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12a. BEAPATHY (impaired apathy) cannot be blank",If DECCLBE = 1 and BEAPATHY = blank,,,Yes,Yes,
b9-ivp-m-068,68,Error,b9,I,BEAPATHY,Missingness,BEAPATHY conditionally blank,If DECCLBE = 0 then BEAPATHY must be blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12a. BEAPATHY (impaired apathy) must be blank",If DECCLBE = 0 and BEAPATHY not blank,,,Yes,Yes,
b9-ivp-c-069,69,Error,b9,I,BEAPATHY,Conformity,BEAPATHY conforms,BEAPATHY must be an integer between 0-1 or 9,Q12a. BEAPATHY (Impaired apathy) must be an integer between 0-1 or 9,If BEAPATHY < 0 or (BEAPATHY > 1 and not = 9) ,,,Yes,Yes,
b9-ivp-m-070,70,Error,b9,I,BEDEP,Missingness,BEDEP conditionally present,"If DECCLBE = 1, BEDEP cannot be blank","If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12b. BEDEP  (depressed mood) cannot be blank",If DECCLBE = 1 and BEDEP = blank,,,Yes,Yes,
