error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b9-i4vp-p-1001,1001,Alert,b9,I4,DECCOGIN,Plausibility,INMEMWORS aligns with DECCOGIN,"IF MODEA2 != 0 and INMEMWORS=1,2 then DECCOGIN should equal 1","If Form A2 submitted and A2 Q6. INMEMWORS (participant's memory is worse?)=1,2 (Yes) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF MODEA2 != 0 and INMEMWORS=1,2 and DECCOGIN not =1","a2, b9","MODEA2, INMEMWORS, DECCOGIN",No,No,
b9-i4vp-p-1002,1002,Alert,b9,I4,DECCOGIN,Plausibility,INMEMTROUB aligns with DECCOGIN,"IF MODEA2 != 0 and INMEMTROUB=4,5 then DECCOGIN should equal 1","If Form A2 submitted and A2 Q7. INMEMTROUB (participant trouble remembering?)=4,5 (Often or very often) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF MODEA2 != 0 and INMEMTROUB=4,5 and DECCOGIN not =1","a2, b9","MODEA2, INMEMTROUB, DECCOGIN",No,No,
b9-i4vp-p-1003,1003,Alert,b9,I4,DECCOGIN,Plausibility,INMEMTEN aligns with DECCOGIN,"IF MODEA2 != 0 and INMEMTEN=4,5 then DECCOGIN should equal 1","If Form A2 submitted and A2 Q8. INMEMTEN (participant's memory compared to 10 years ago?)=4,5 (Much worse or a little worse) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF MODEA2 != 0 and INMEMTEN=4,5 and DECCOGIN not =1","a2, b9","MODEA2, INMEMTEN, DECCOGIN",No,No,
b9-i4vp-p-1007,1007,Alert,b9,I4,MOMOPARK,Plausibility,MOMOPARK aligns with PARKSIGN ,If PARKSIGN =  0 then MOMOPARK should equal 0,"If B8 Q3. PARKSIGN (parkinsonian signs) = 0 (No abnormal signs in this section are present), then Q17. MOMOPARK (motor symptoms suggestive of parkinsonism) should = 0 (No) or be blank",If PARKSIGN = 0 and (MOMOPARK ne 0 or MOMOPARK is not blank),"b8, b9","MOMOPARK, PARKSIGN",No,Yes,
b9-i4vp-p-1009,1009,Alert,b9,I4,MOFACE,Plausibility,MOFACE compared to MASKING,"If MASKING= 1, MOFACE should not be 0","If B8 Q3m. MASKING (Facial expression) = 1 (present), then Q15f. MOFACE (Change in facial expression) should not be 0 (no)",If MASKING = 1 and MOFACE = 0,"b8, b9","MOFACE, MASKING",No,No,
b9-i4vp-p-1010,1010,Alert,b9,I4,MOFACE,Plausibility,MOFACE compared to MASKING,"If MASKING= 0, MOFACE should = 0","If B8 Q3m. MASKING (Facial expression) = 0 (absent), then Q15f. MOFACE (Change in facial expression) should = 0 (no)",If MASKING = 0 and MOFACE not = 0,"b8, b9","MOFACE, MASKING",No,No,
b9-i4vp-p-1011,1011,Alert,b9,I4,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If GAITABN= 1, MOGAIT should not be 0","If B8 Q5. GAITABN (Gait) = 1 (present), then Q15a. MOGAIT (Gait disorder) should not be 0 (no)",If GAITABN = 1 and MOGAIT= 0,"b8, b9","MOGAIT, GAITABN",No,No,
b9-i4vp-p-1012,1012,Alert,b9,I4,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If GAITABN= 0, MOGAIT should = 0","If B8 Q5. GAITABN (Gait) = 0 (absent), then Q15a. MOGAIT (Gait disorder) should = 0 (no)",If GAITABN= 0 and MOGAIT not = 0,"b8, b9","MOGAIT, GAITABN",No,No,
b9-i4vp-p-1013,1013,Alert,b9,I4,COGAGE,Plausibility,MCI or dementia diagnoses on D1a align with COGAGE on B9,If DEMENTED=1 or MCI=1 then COGAGE should not be blank,If Form D1a Q3. DEMENTED (Dementia?)=1 (yes) or Form D1a Q4b. MCI  (MCI (amnestic or non-amnestic)?) =1 (yes) then Q9i. COGAGE (Age that prominent cognitive problem began) should not be blank,IF (DEMENTED=1 or MCI=1) and COGAGE =blank,"b9, d1a","DEMENTED, MCI, COGAGE",No,No,
b9-i4vp-p-1014,1014,Alert,b9,I4,DECCLIN,Plausibility,Normal diagnosis on D1a aligns with DECCLIN on B9,If NORMCOG=1 then DECCLIN should equal 0,If Form D1a Q2. NORMCOG (Unimpaired cognition & behavior?)=1 (Yes) then Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) should equal 0 (No),If NORMCOG=1 and DECCLIN=1,"b9, d1a","NORMCOG, DECCLIN",No,No,
