error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b9-fvp-p-1001,1001,Alert,b9,F,DECCOGIN,Plausibility,INMEMWORS aligns with co-participant report on B9,"If INMEMWORS=1,2 then DECCOGIN should equal 1","Q7. INMEMWORS (participant's memory is worse?)=1,2 (Yes) then Form B9, Q5. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF INMEMWORS=1,2 and DECCOGIN ?1","a2, b9","INMEMWORS, DECCOGIN",Unkown,No,
b9-fvp-p-1002,1002,Alert,b9,F,DECCOGIN,Plausibility,INMEMTROUB aligns with co-participant report on B9,"If INMEMTROUB=1,2 then DECCOGIN should equal 1","Q8. INMEMTROUB (participant trouble remembering?)=1,2 (Often or very often) then Form B9, Q5. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF INMEMTROUB=1,2 and DECCOGIN ?1","a2, b9","INMEMTROUB, DECCOGIN",Unkown,No,
b9-fvp-p-1003,1003,Alert,b9,F,DECCOGIN,Plausibility,INMEMTEN aligns with co-participant report on B9,"If INMEMTEN=1,2 then DECCOGIN should equal 1","Q9. INMEMTEN (participant's memory compared to 10 years ago?)=1,2 (Much worse or a little worse) then Form B9, Q5. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","IF INMEMTEN=1,2 and DECCOGIN ?1","a2, b9","INMEMTEN, DECCOGIN",Unkown,No,
b9-fvp-p-1004,1004,Alert,b9,F,MOMOPARK,Plausibility,MOMOPARK aligns with PARKSIGN ,If PARKSIGN =  1 then MOMOPARK should equal 1,"If B8 Q3. PARKSIGN (parkinsonian signs) = 1 (Yes), then Q17. MOMOPARK (motor symptoms suggestive of parkinsonism) should = 1 (Yes)",If PARKSIGN = 1 and MOMOPARK not = 1,"b8, b9","MOMOPARK, PARKSIGN",No,Yes,
b9-fvp-p-1005,1005,Alert,b9,F,MOMOPARK,Plausibility,MOMOPARK aligns with PARKSIGN ,If PARKSIGN =  0 then MOMOPARK should = 0 or be blank,"If B8 Q3. PARKSIGN (parkinsonian signs) = 0 (No abnormal signs in this section are present), then Q17. MOMOPARK (motor symptoms suggestive of parkinsonism) should = 0 (No) or be blank",If PARKSIGN = 0 and (MOMOPARK ne 0 or MOMOPARK is not blank),"b8, b9","MOMOPARK, PARKSIGN",No,Yes,
b9-fvp-p-1006,1006,Alert,b9,F,MOFACE,Plausibility,MOFACE compared to MASKING,"If MASKING= 1, MOFACE should not be 0","If B8 Q3m. MASKING (Facial expression) = 1 (present), then Q15f. MOFACE (Change in facial expression) should not be 0 (no)",If MASKING = 1 and MOFACE = 0,"b8, b9","MOFACE, MASKING",No,No,
b9-fvp-p-1007,1007,Alert,b9,F,MOFACE,Plausibility,MOFACE compared to MASKING,"If MASKING= 0, MOFACE should = 0 or be blank","If B8 Q3m. MASKING (Facial expression) = 0 (absent), then Q15f. MOFACE (Change in facial expression) should = 0 (No) or be blank",If MASKING = 0 and (MOFACE ne 0 or MOFACE is not blank),"b8, b9","MOFACE, MASKING",No,No,
b9-fvp-p-1008,1008,Alert,b9,F,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If GAITABN= 1, MOGAIT should not be 0","If B8 Q5. GAITABN (Gait) = 1 (present), then Q15a. MOGAIT (Gait disorder) should not be 0 (no)",If GAITABN = 1 and MOGAIT= 0,"b8, b9","MOGAIT, GAITABN",No,No,
b9-fvp-p-1009,1009,Alert,b9,F,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If GAITABN= 0, MOGAIT should = 0 or be blank","If B8 Q5. GAITABN (Gait) = 0 (absent), then Q15a. MOGAIT (Gait disorder) should = 0 (No) or be blank",If GAITABN= 0 and (MOGAIT ne 0 or MOGAIT is not blank),"b8, b9","MOGAIT, GAITABN",No,No,
b9-fvp-p-1010,1010,Alert,b9,F,COGAGE,Plausibility,MCI or dementia diagnoses on D1a align with COGAGE on B9,If DEMENTED=1 or MCI=1 then COGAGE should not be blank,If Form D1a Q3. DEMENTED (Dementia?)=1 (yes) or Form D1a Q4b. MCI  (MCI (amnestic or non-amnestic)?) =1 (yes) then Q9i. COGAGE (Age that prominent cognitive problem began) should not be blank,IF (DEMENTED=1 or MCI=1) and COGAGE =blank,"b9, d1a","DEMENTED, MCI, COGAGE",No,No,
