error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a1-fvp-m-001,001,Error,a1,F,FRMDATEA1,Missingness,FRMDATEA1 must be present,FRMDATEA1 cannot be blank,Q0a. FRMDATEA1 (A1 form date) cannot be blank,If FRMDATEA1=blank,,,Yes,No,
a1-fvp-c-002,002,Error,a1,F,FRMDATEA1,Conformity,FRMDATEA1 conforms,FRMDATEA1 must be a date,Q0a. FRMDATEA1 (A1 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEA1 is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
a1-fvp-m-003,003,Error,a1,F,LANGA1,Missingness,LANGA1 must be present,LANGA1 cannot be blank,Q0c. LANGA1 (Language of A1 administration) cannot be blank,If LANGA1=blank,,,Yes,Yes,
a1-fvp-c-004,004,Error,a1,F,LANGA1,Conformity,LANGA1 conforms,LANGA1 must be an integer between 1-2,Q0c. LANGA1 (Language of A1 administration) must be an integer between 1-2,If LANGA1<1 or LANGA1>2,,,Yes,Yes,
a1-fvp-m-005,005,Error,a1,F,MODEA1,Missingness,MODEA1 must be present,MODEA1 cannot be blank,Q0d. MODEA1 (A1 in person or remote) cannot be blank,If MODEA1=blank,,,Yes,No,
a1-fvp-c-006,006,Error,a1,F,MODEA1,Conformity,MODEA1 conforms,MODEA1 must be an integer between 1-2,Q0d. MODEA1 (A1 in person or remote) must be an integer between 1-2,If MODEA1 < 1 or MODEA1 > 2,,,Yes,No,
a1-fvp-m-007,007,Error,a1,F,RMREASA1,Missingness,RMREASA1 conditionally present,"If MODEA1= 2, RMREASA1 cannot be blank",If Q0d. MODEA1 (A1 in person or remote) = 2 (Remote) then Q0d1. RMREASA1 (Reason for remote A1) cannot be blank,If MODEA1 = 2 and RMREASA1 = blank,,"MODEA1, RMREASA1",Yes,No,
a1-fvp-m-008,008,Error,a1,F,RMREASA1,Missingness,RMREASA1 conditionally absent,"If MODEA1 = 1, RMREASA1 must be blank",If Q0d. MODEA1 (A1 in person or remote) = 1 (In-person) then Q0d1. RMREASA1 (Reason for remote A1) must be blank,If MODEA1= 1 and RMREASA1 not = blank,,"MODEA1, RMREASA1",Yes,No,
a1-fvp-c-009,009,Error,a1,F,RMREASA1,Conformity,RMREASA1 conforms,RMREASA1 must be an integer between 1-5,Q0d1. RMREASA1 (Reason for remote A1) must be an integer between 1-5,If RMREASA1 < 1 or RMREASA1 > 5,,,Yes,No,
a1-fvp-m-010,010,Error,a1,F,RMMODEA1,Missingness,RMMODEA1 conditionally present,"If MODEA1 = 2, RMMODEA1 cannot be blank",If Q0d. MODEA1 (A1 in person or remote) = 2 (Remote) then Q0d1a. RMMODEA1 (Mode of remote A1 administration) cannot be blank,If MODEA1 = 2 and RMMODEA1 = blank,,"MODEA1, RMMODEA1",Yes,No,
