error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a1-ivp-m-001,001,Error,a1,I,BIRTHMO,Missingness,BIRTHMO must be present,BIRTHMO cannot be blank,Q1a. BIRTHMO (birth month) cannot be blank,IF BIRTHMO=blank,,,Yes,Yes,
a1-ivp-c-002,002,Error,a1,I,BIRTHMO,Conformity,BIRTHMO conforms,BIRTHMO must be between 1 and 12,Q1a. BIRTHMO (birth month) must be between 1 and 12,IF BIRTHMO <1 or BIRTHMO>12,,,Yes,Yes,
a1-ivp-m-003,003,Error,a1,I,BIRTHYR,Missingness,BIRTHYR must be present,BIRTHYR cannot be blank,Q1b. BIRTHYR (birth year) cannot be blank,IF BIRTHYR=blank,,,Yes,Yes,
a1-ivp-c-004,004,Error,a1,I,BIRTHYR,Conformity,BIRTHYR conforms,BIRTHYR must be between 1850 and current year minus 15,Q1b. BIRTHYR (birth year) must be between 1850 and current year minus 15,IF BIRTHYR<1850 or BIRTHYR>current year minus 15,,,Yes,Yes,
a1-ivp-m-005,005,Error,a1,I,CHLDHDCTRY,Missingness,CHLDHDCTRY must be present,CHLDHDCTRY cannot be blank,Q2. CHLDHDCTRY (childhood country or region) cannot be blank,IF CHLDHDCTRY=blank,,,Yes,No,
a1-ivp-c-006,006,Error,a1,I,RACEAIAN,Conformity,RACEAIAN conforms,RACEAIAN must be blank or 1,Q3a. RACEAIAN (race native american) must be blank or 1,IF RACEAIAN is not blank or RACEAIAN  is not 1,,,Yes,No,
a1-ivp-m-007,007,Error,a1,I,RACEAIANX,Missingness,RACEAIANX conditionally blank,If RACEAIAN is blank then RACEAIANX must be blank,If Q3a. RACEAIAN (race native american) is blank then Q3a1. RACEAIANX (race native american specify) must be blank,IF RACEAIAN is blank and RACEAIANX is not blank,,,Yes,No,
a1-ivp-c-008,008,Error,a1,I,RACEASIAN,Conformity,RACEASIAN conforms,RACEASIAN must be blank or 1,Q3b. RACEASIAN (race asian) must be blank or 1,IF RACEASIAN is not blank or RACEASIAN  is not 1,,,Yes,No,
a1-ivp-c-009,009,Error,a1,I,ETHCHINESE,Conformity,ETHCHINESE conforms,ETHCHINESE must be blank or 1,Q3b1. ETHCHINESE (ethnic Chinese) must be blank or 1,IF ETHCHINESE is not blank or ETHCHINESE is not 1,,,Yes,No,
a1-ivp-c-010,010,Error,a1,I,ETHINDIA,Conformity,ETHINDIA conforms,ETHINDIA must be blank or 1,Q3b2. ETHINDIA (ethnic Asian Indian) must be blank or 1 ,IF ETHINDIA is not blank or ETHINDIA is not 1,,,Yes,No,
a1-ivp-c-011,011,Error,a1,I,ETHFILIP,Conformity,ETHFILIP conforms,ETHFILIP must be blank or 1,Q3b3. ETHFILIP (ethnic Filipino) must be blank or 1,IF ETHFILIP is not blank or ETHFILIP is not 1,,,Yes,No,
a1-ivp-c-012,012,Error,a1,I,ETHVIETNAM,Conformity,ETHVIETNAM conforms,ETHVIETNAM must be blank or 1,Q3b4. ETHVIETNAM (ethnic Vietnamese) must be blank or 1,IF ETHVIETNAM is not blank or ETHVIETNAM is not 1,,,Yes,No,
a1-ivp-c-013,013,Error,a1,I,ETHKOREAN,Conformity,ETHKOREAN conforms,ETHKOREAN must be blank or 1,Q3b5. ETHKOREAN (ethnic Korean) must be blank or 1,IF ETHKOREAN is not blank or ETHKOREAN is not 1,,,Yes,No,
a1-ivp-c-014,014,Error,a1,I,ETHJAPAN,Conformity,ETHJAPAN conforms,ETHJAPAN must be blank or 1,Q3b6. ETHJAPAN (ethnic Japanese) must be blank or 1,IF ETHJAPAN is not blank or ETHKOREAN is not 1,,,Yes,No,
a1-ivp-c-015,015,Error,a1,I,ETHASNOTH,Conformity,ETHASNOTH conforms,ETHASNOTH must be blank or 1,Q3b7. ETHASNOTH (other ethnic Asian) must be blank or 1,IF ETHASNOTH is not blank or ETHASNOTH is not 1,,,Yes,No,
a1-ivp-m-016,016,Error,a1,I,ETHASNOTHX,Missingness,ETHASNOTHX conditionally blank,If ETHASNOTH is blank then ETHASNOTHX must be blank,If Q3b7. ETHASNOTH (other ethnic Asian) is blank then Q3b7a. ETHASNOTHX (other ethnic Asian specify) must be blank,IF ETHASNOTH is blank and ETHASNOTHX is not blank,,,Yes,No,
a1-ivp-c-017,017,Error,a1,I,RACEBLACK,Conformity,RACEBLACK conforms,RACEBLACK must be blank or 1,Q3c. RACEBLACK (race black) must be blank or 1,IF RACEBLACK is not blank or RACEBLACK  is not 1,,,Yes,No,
a1-ivp-c-018,018,Error,a1,I,ETHAFAMER,Conformity,ETHAFAMER conforms,ETHAFAMER must be blank or 1,Q3c1. ETHAFAMER (ethnic african american) must be blank or 1,IF ETHAFAMER is not blank or ETHAFAMER is not 1,,,Yes,No,
