error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a1-fvp-p-1001,1001,Alert,a1,F,GENDKN,Plausibility,"If one gender is known, cannot check Don't know","If  GENMAN, GENWOMAN, GENTRMAN, GENTRWOMAN, GENNONBI, GENTWOSPIR, GENOTH, or GENNOANS=1 then GENDKN cannot equal 1","If  Q1a. GENMAN, Q1b. GENWOMAN, Q1c. GENTRMAN, Q1d. GENTRWOMAN, Q1e. GENNONBI, Q1f. GENTWOSPIR, Q1g. GENOTH, or Q1i. GENNOANS=1 then Q1h. GENDKN cannot equal 1",IF (GENMAN=1 or GENWOMAN=1 or GENTRMAN=1 or GENTRWOMAN=1 or GENNONBI=1 or GENTWOSPIR=1 or GENOTH=1 or GENNOANS=1) and GENDKN=1,,"GENMAN,
GENWOMAN,
GENTRMAN,
GENTRWOMAN, GENNONBI,
GENTWOSPIR,
GENOTH,
GENDKN,
GENNOANS",No,No,
a1-fvp-p-1002,1002,Alert,a1,F,GENNOANS,Plausibility,"If one gender is known, cannot check No answer","If  GENMAN, GENWOMAN, GENTRMAN, GENTRWOMAN, GENNONBI, GENTWOSPIR, GENOTH, or GENDKN=1 then GENNOANS cannot equal 1","If  Q1a. GENMAN, Q1b. GENWOMAN, Q1c. GENTRMAN, Q1d. GENTRWOMAN, Q1e. GENNONBI, Q1f. GENTWOSPIR, Q1g. GENOTH, or Q1h. GENDKN=1 then Q1i. GENNOANS cannot equal 1",IF (GENMAN=1 or GENWOMAN=1 or GENTRMAN=1 or GENTRWOMAN=1 or GENNONBI=1 or GENTWOSPIR=1 or GENOTH=1 or GENDKN=1) and GENNOANS=1,,"GENMAN,
GENWOMAN,
GENTRMAN,
GENTRWOMAN, GENNONBI,
GENTWOSPIR,
GENOTH,
GENDKN,
GENNOANS",No,No,
a1-fvp-p-1003,1003,Alert,a1,F,SEXORNDNK,Plausibility,"If one sexual orientation is known, cannot check Don't know","If  SEXORNGAY, SEXORNHET, SEXORNBI, SEXORNTWOS, SEXORNOTH, or SEXORNNOAN=1 then SEXORNDNK cannot equal 1","If Q2a. SEXORNGAY, Q2b. SEXORNHET, Q2c. SEXORNBI, Q2d. SEXORNTWOS, Q2e. SEXORNOTH, or Q2g. SEXORNNOAN=1 then Q2f. SEXORNDNK cannot equal 1",IF (SEXORNGAY=1 or SEXORNHET=1 or SEXORNBI=1 or SEXORNTWOS=1 or SEXORNOTH=1 or SEXORNNOAN=1) and SEXORNDNK=1,,"SEXORNGAY,
SEXORNHET,
SEXORNBI,
SEXORNTWOS,
SEXORNOTH,
SEXORNDNK,
SEXORNNOAN",No,No,
a1-fvp-p-1004,1004,Alert,a1,F,SEXORNNOAN,Plausibility,"If one sexual orientation is known, cannot check No answer","If  SEXORNGAY, SEXORNHET, SEXORNBI, SEXORNTWOS, SEXORNOTH, or SEXORNDNK=1 then SEXORNNOAN cannot equal 1","If Q2a. SEXORNGAY, Q2b. SEXORNHET, Q2c. SEXORNBI, Q2d. SEXORNTWOS, Q2e. SEXORNOTH, or Q2f. SEXORNDNK=1 then Q2g. SEXORNNOAN cannot equal 1",IF (SEXORNGAY=1 or SEXORNHET=1 or SEXORNBI=1 or SEXORNTWOS=1 or SEXORNOTH=1 or SEXORNDNK=1) and SEXORNNOAN=1,,"SEXORNGAY,
SEXORNHET,
SEXORNBI,
SEXORNTWOS,
SEXORNOTH,
SEXORNDNK,
SEXORNNOAN",No,No,
a1-fvp-p-1005,1005,Alert,a1,F,MEDVA,Plausibility,VA care aligns across visits,"If MEDVA = 1 at previous visit, then MEDVA should not equal 0","If Q7. MEDVA (VA medical care) = 1 (Yes) at previous visit, then Q7. MEDVA (VA medical care) should not equal 0 (No)",If MEDVA[prev_vis]=1 and MEDVA=0,"a1,a1[prev_vis]",MEDVA,No,No,
a1-fvp-p-1006,1006,Alert,a1,F,LIVSITUA,Plausibility,Living situation aligns with marital status ,"If MARISTAT in (2,5) then LIVSITUA should not equal 2",If Q3. MARISTAT (Marital status)= 2 or 5 (Widowed or Never married) then Q4. LIVSITUA (Living situation) should not equal 2 (Lives with spouse or partner),"IF MARISTAT in (2,5) and LIVSITUA=2",,"MARISTAT, LIVSITUA",No,Yes,
a1-fvp-p-1007,1007,Alert,a1,F,LIVSITUA,Plausibility,Living situation aligns with marital status ,"If MARISTAT in (1,6)  then LIVSITUA should equal 2","If Q3. MARISTAT (Marital status) in (1,6) (Married or living as married) then Q4. LIVSITUA (Living situation) should equal 2 (Lives with spouse or partner)","IF MARISTAT in (1,6) and LIVSITUA ne 2",,"MARISTAT, LIVSITUA",No,Yes,
a1-fvp-p-1008,1008,Alert,a1,F,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA=1 then RESIDENC should not equal 4 ,"If Q4. LIVSITUA (Living situation) =1 (Lives alone) then Q5. (Primary residence) should not equal 4 (skilled nursing facility, nursing home, hospital, or hospice)",If LIVSITUA=1 and RESIDENC=4 ,,"LIVSITUA,
RESIDENC",No,Yes,
a1-fvp-p-1009,1009,Alert,a1,F,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA=6 then RESIDENC should not equal 1 ,"If Q4. LIVSITUA (Living situation) =6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q5. (Primary residence) should not equal 1 (Single– or multi–family private residence)",If LIVSITUA=6 and RESIDENC=1 ,,"LIVSITUA,
RESIDENC",No,Yes,
a1-fvp-p-1010,1010,Alert,a1,F,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA ne 6 then RESIDENC should not equal 3 or 4 ,"If Q4. LIVSITUA (Living situation) ne 6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q5. RESIDENC (Primary residence) should not equal  3or 4 (Assisted living or skilled nursing facility, nursing home, hospital, or hospice)","If LIVSITUA ne 6 and RESIDENC in (3,4) ",,"LIVSITUA,
RESIDENC",No,Yes,
