error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a1-ivp-p-1001,1001,Alert,a1,I,RACEUNKN,Plausibility,"If one race is known, cannot check Unknown","If  RACEWHITE, RACEBLACK, RACEAIAN, RACENHPI, RACEASIAN, ETHISPANIC, or RACEOTH=1 then RACEUNKN cannot equal 1","If  Q2a. RACEWHITE, Q2b. RACEBLACK, Q2c. RACEAIAN, Q2d. RACENHPI, Q2e. RACEASIAN, Q2f. ETHISPANIC, or Q2g. RACEOTH=1 then Q2h. RACEUNKN cannot equal 1",IF (RACEWHITE=1 or RACEBLACK=1 or RACEAIAN=1 or RACENHPI=1 or RACEASIAN=1 or ETHISPANIC=1 or RACEOTH=1) and RACEUNKN=1,,"RACEWHITE,
RACEBLACK,
RACEAIAN,
RACENHPI,
RACEASIAN,
ETHISPANIC,
RACEOTH,
RACEUNKN",No,No,
a1-ivp-p-1002,1002,Alert,a1,I,GENDKN,Plausibility,"If one gender is known, cannot check Don't know","If  GENMAN, GENWOMAN, GENTRMAN, GENTRWOMAN, GENNONBI, GENTWOSPIR, GENOTH, or GENNOANS=1 then GENDKN cannot equal 1","If  Q3a. GENMAN, Q3b. GENWOMAN, Q3c. GENTRMAN, Q3d. GENTRWOMAN, Q3e. GENNONBI, Q3f. GENTWOSPIR, Q3g. GENOTH, or Q3i. GENNOANS=1 then Q3hg. GENDKN cannot equal 1",IF (GENMAN=1 or GENWOMAN=1 or GENTRMAN=1 or GENTRWOMAN=1 or GENNONBI=1 or GENTWOSPIR=1 or GENOTH=1 or GENNOANS=1) and GENDKN=1,,"GENMAN,
GENWOMAN,
GENTRMAN,
GENTRWOMAN, GENNONBI,
GENTWOSPIR,
GENOTH,
GENDKN,
GENNOANS",No,No,
a1-ivp-p-1003,1003,Alert,a1,I,GENNOANS,Plausibility,"If one gender is known, cannot check No answer","If  GENMAN, GENWOMAN, GENTRMAN, GENTRWOMAN, GENNONBI, GENTWOSPIR, GENOTH, or GENDKN=1 then GENNOANS cannot equal 1","If  Q3a. GENMAN, Q3b. GENWOMAN, Q3c. GENTRMAN, Q3d. GENTRWOMAN, Q3e. GENNONBI, Q3f. GENTWOSPIR, Q3g. GENOTH, or Q3h. GENDKN=1 then Q3i. GENNOANS cannot equal 1",IF (GENMAN=1 or GENWOMAN=1 or GENTRMAN=1 or GENTRWOMAN=1 or GENNONBI=1 or GENTWOSPIR=1 or GENOTH=1 or GENDKN=1) and GENNOANS=1,,"GENMAN,
GENWOMAN,
GENTRMAN,
GENTRWOMAN, GENNONBI,
GENTWOSPIR,
GENOTH,
GENDKN,
GENNOANS",No,No,
a1-ivp-p-1004,1004,Alert,a1,I,SEXORNDNK,Plausibility,"If one sexual orientation is known, cannot check Don't know","If  SEXORNGAY, SEXORNHET, SEXORNBI, SEXORNTWOS, SEXORNOTH, or SEXORNNOAN=1 then SEXORNDNK cannot equal 1","If Q6a. SEXORNGAY, Q6b. SEXORNHET, Q6c. SEXORNBI, Q6d. SEXORNTWOS, Q6e. SEXORNOTH, or Q6g. SEXORNNOAN=1 then Q6f. SEXORNDNK cannot equal 1",IF (SEXORNGAY=1 or SEXORNHET=1 or SEXORNBI=1 or SEXORNTWOS=1 or SEXORNOTH=1 or SEXORNNOAN=1) and SEXORNDNK=1,,"SEXORNGAY,
SEXORNHET,
SEXORNBI,
SEXORNTWOS,
SEXORNOTH,
SEXORNDNK,
SEXORNNOAN",No,No,
a1-ivp-p-1005,1005,Alert,a1,I,SEXORNNOAN,Plausibility,"If one sexual orientation is known, cannot check No answer","If  SEXORNGAY, SEXORNHET, SEXORNBI, SEXORNTWOS, SEXORNOTH, or SEXORNDNK=1 then SEXORNNOAN cannot equal 1","If Q6a. SEXORNGAY, Q6b. SEXORNHET, Q6c. SEXORNBI, Q6d. SEXORNTWOS, Q6e. SEXORNOTH, or Q6f. SEXORNDNK=1 then Q6g. SEXORNNOAN cannot equal 1",IF (SEXORNGAY=1 or SEXORNHET=1 or SEXORNBI=1 or SEXORNTWOS=1 or SEXORNOTH=1 or SEXORNDNK=1) and SEXORNNOAN=1,,"SEXORNGAY,
SEXORNHET,
SEXORNBI,
SEXORNTWOS,
SEXORNOTH,
SEXORNDNK,
SEXORNNOAN",No,No,
a1-ivp-p-1006,1006,Alert,a1,I,SERVED,Plausibility,"If unknown whether participant served in military, alert if they say they have obtained care from a VA facility",If MEDVA=1 then SERVED should not equal 9,"If Q16. MEDVA (VA medical care) = 1 (Yes) then Q15. SERVED (served in armed forces) should not equal 9 (Don't know),it should be equal to 1 (Yes)",IF MEDVA=1 and SERVED=9,,"SERVED, MEDVA",No,No,
a1-ivp-p-1007,1007,Alert,a1,I,FRMDATEA1,Plausibility,Age of onset is not older than age of participant at visit,"BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, and BEREMAGO should be less than or equal to the age of participant at visit","Form B9 QBEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, and BEREMAGO (age of onset) should be less than or equal to age at visit","IF BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, or BEREMAGO >  (FRMDATEA1 - BIRTHMO|1|BIRTHYR)/365.25","a1, b9","BEHAGE, COGAGE, PERCHAGE, MOTORAGE, PSYCHAGE, BEREMAGO, BIRTHMO, BIRTHYR, FRMDATEA1",No,Yes,
a1-ivp-p-1008,1008,Alert,a1,I,LIVSITUA,Plausibility,Living situation aligns with marital status ,If MARISTAT=5 then LIVSITUA should not equal 2,If Q11. MARITSTAT (Marital status)=5 (Never married) then Q12. LIVSITUA (Living situation) should not equal 2 (Lives with spouse or partner),IF MARISTAT=5 and LIVSITUA=2,,"MARISTAT, LIVSITUA",No,Yes,
a1-ivp-p-1009,1009,Alert,a1,I,LIVSITUA,Plausibility,Living situation aligns with marital status ,"If MARISTAT in (1,6)  then LIVSITUA should equal 2","If Q11. MARITSTAT (Marital status) in (1,6) (Married or living as married) then Q12. LIVSITUA (Living situation) should equal 2 (Lives with spouse or partner)","IF MARISTAT in (1,6) and LIVSITUA ne 2",,"MARISTAT, LIVSITUA",No,Yes,
a1-ivp-p-1010,1010,Alert,a1,I,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA=1 then RESIDENC should not equal 4 ,"If Q12. LIVSITUA (Living situation) =1 (Lives alone) then Q13. (Primary residence) should not equal 4 (skilled nursing facility, nursing home, hospital, or hospice)",If LIVSITUA=1 and RESIDENC=4 ,,"LIVSITUA,
RESIDENC",,,
a1-ivp-p-1011,1011,Alert,a1,I,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA=6 then RESIDENC should not equal 1 ,"If Q12. LIVSITUA (Living situation) =6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. (Primary residence) should not equal 1 (Single– or multi–family private residence)",If LIVSITUA=6 and RESIDENC=1 ,,"LIVSITUA,
RESIDENC",,,
a1-ivp-p-1012,1012,Alert,a1,I,RESIDENC,Plausibility,Primary residence aligns with living situation,If LIVSITUA ne 6 then RESIDENC should not equal 3 or 4 ,"If Q12. LIVSITUA (Living situation) ne 6 (Live in group home (e.g., assisted living, nursing home, convent)) then Q13. (Primary residence) should not equal  3or 4 (Assisted living or skilled nursing facility, nursing home, hospital, or hospice)",If LIVSITUA=1 and RESIDENC=4 ,,"LIVSITUA,
RESIDENC",,,
a1-ivp-p-1013,1013,Alert,a1,I,LIVSITUA,Plausibility,LIVSITUA co-participant living situation INLIVWTH ,"IF MODEA2 !=0 and (INRELTO=1 and INLIVWTH=1), then LIVSITUA must equal 2","IF Form A2 Q0d. MODEA2 !=0 (Form completed) and (Form A2, Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion) and Form A2, Q3. INLIVWTH (lives with participant?)=1 (yes)), then Q12. LIVSITUA (participant's living situation) should not equal 2 (lives with one other person: spouse or partner)",IF MODEA2 !=0 and (INRELTO=1 and INLIVWTH=1) and LIVSITUA ne 2,"a1, a2","INRELTO, INLIVWTH, LIVSITUA, MODEA2",Unkown,Yes,
a1-ivp-p-1014,1014,Alert,a1,I,LIVSITUA,Plausibility,LIVSITUA co-participant living situation INLIVWTH ,"IF MODEA2 !=0 and (INRELTO=1 and INLIVWTH=0), then LIVSITUA cannot equal 2","IF Form A2 Q0d. MODEA2 !=0 (Form completed) and (Form A2, Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion) and Form A2, Q3. INLIVWTH (lives with participant?)=0 (no)), then Q12. LIVSITUA (participant's living situation) cannot equal 2 (lives with one other person: spouse or partner)",IF MODEA2 !=0 and (INRELTO=1 and INLIVWTH=1) and LIVSITUA=2,"a1, a2","INRELTO, INLIVWTH, LIVSITUA, MODEA2",Unkown,Yes,
,,,,,,,,,,,,,,,
