error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b4-i4vp-p-1001,1001,Error,b4,I4,CDRSUM,Plausibility,"CDRSUM must be equal to the sum of MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE if subqestions are not 99","If all of (MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE) ne 99, CDRSUM must = sum(MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE)","If all of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE ne 99, Q7. CDRSUM (CDR sum of boxes) must be equal to the sum of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE","If all of (MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE) ne 99 and CDRSUM ne sum(MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE) ",,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE",Yes,Yes,
b4-i4vp-p-1002,1002,Error,b4,I4,CDRSUM,Plausibility,"CDRSUM cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)",If (MEMORY=99 or ORIENT=99 or JUDGMENT=99 or COMMUN=99 or HOMEHOBB=99 or PERSCARE=99) then CDRSUM must =99,"If any of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99), then Q7. CDRSUM (CDR sum of boxes) must = 99",IF (MEMORY=99 or ORIENT=99 or JUDGMENT=99 or COMMUN=99 or HOMEHOBB=99 or PERSCARE=99) and CDRSUM ne 99,,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE",No,Yes,
b4-i4vp-p-1003,1003,Error,b4,I4,CDRGLOB,Plausibility,"CDRGLOB cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)",If (MEMORY=99 or ORIENT=99 or JUDGMENT=99 or COMMUN=99 or HOMEHOBB=99 or PERSCARE=99) then CDRGLOB must =99,"If any of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99), then Q8. CDRGLOB (CDR global score) must = 99",IF (MEMORY=99 or ORIENT=99 or JUDGMENT=99 or COMMUN=99 or HOMEHOBB=99 or PERSCARE=99) and CDRGLOB ne 99,,"CDRGLOB, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE",No,Yes,
b4-i4vp-p-1004,1004,Alert,b4,I4,CDRGLOB,Plausibility,IF CDRGLOB= 0 or 0.5 then the uncorrected total MoCA score should not be <4  ,"If RMMODEC2C2T=2 or blank and MOCATOTS <4, then CDRGLOB should not equal 0 or 0.5",If Form C2 Q1f. MOCATOTS (uncorrected MoCA total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"If RMMODEC2C2T=2 or blank and MOCATOTS <4 and CDRGLOB = (0, 0.5)","b4, c2","CDRGLOB, MOCATOTS",No,Yes,
b4-i4vp-p-1005,1005,Alert,b4,I4,CDRGLOB,Plausibility,IF CDRGLOB= 0 or 0.5 then the uncorrected total MoCA blind score should not be <4  ,"If RMMODEC2C2T=1 and MOCBTOTS <4, then CDRGLOB should not equal 0 or 0.5",If Form C2T Q1d. MOCBTOTS (uncorrected MoCA blind total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or  0.5 (No or questionable impairment),"If RMMODEC2C2T=1 and MOCBTOTS <4 and CDRGLOB = (0, 0.5)","b4, c2t","CDRGLOB, MOCBTOTS",No,Yes,Should the MOCA blind value for this alert still be <4 or lower since the MOCA blind total score is lower?
b4-i4vp-p-1006,1006,Alert,b4,I4,CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB ,If DECCLCOG=0 then CDRGLOB should not equal 2 or 3,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =0 (No) then B4 Q8. CDRGLOB (CDR global score) should not equal 2 or 3 (moderate or severe impairment),"If DECCLCOG = 0 and CDRGLOB = (2, 3)","b4, b9","CDRGLOB, DECCLCOG",No,Yes,
b4-i4vp-p-1007,1007,Alert,b4,I4,CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB ,If DECCLCOG=1 then CDRGLOB should not equal 0 ,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should not equal 0 (no impairment),If DECCLCOG = 1 and CDRGLOB=0,"b4, b9","CDRGLOB, DECCLCOG",No,Yes,
b4-i4vp-p-1008,1008,Alert,b4,I4,MEMORY,Plausibility,MEMORY aligns with COGMEM,If COGMEM=0 then MEMORY should not equal 2 or 3,If Form B9 Q9a. COGMEM (Memory)=0 then B4 Q1. MEMORY (Memory) should not equal 2 or 3 (moderate or severe impairment),"If COGMEM=0 and MEMORY = (2, 3)","b4, b9","MEMORY, COGMEM",No,Yes,
b4-i4vp-p-1009,1009,Alert,b4,I4,MEMORY,Plausibility,MEMORY aligns with COGMEM,If COGMEM=1 then MEMORY should not equal 0 ,If Form B9 Q9a. COGMEM (Memory) = 1 (Yes) then B4 Q1. MEMORY (Memory) should not equal 0 (No impairment),If COGMEM = 1 and MEMORY = 0 ,"b4, b9","MEMORY, COGMEM",No,Yes,
b4-i4vp-p-1010,1010,Alert,b4,I4,ORIENT,Plausibility,ORIENT aligns with COGORI,If COGORI=0 then ORIENT should not equal 2 or 3,If Form B9 Q9b. COGORI (Orientation) = 0 (No) then B4 Q2. ORIENT (Orientation) should not equal 2 or 3 (moderate or severe impairment),"If COGORI = 0 and ORIENT = (2, 3)","b4, b9","ORIENT, COGORI",No,Yes,
b4-i4vp-p-1011,1011,Alert,b4,I4,ORIENT,Plausibility,ORIENT aligns with COGORI,If COGORI=1 then ORIENT should not equal 0 ,If Form B9 Q9b. COGORI (Orientation) = 1 (yes) then B4 Q2. ORIENT (Orientation) shoudl not equal 0 (No impairment),If COGORI = 1 and ORIENT = 0,"b4, b9","ORIENT, COGORI",No,Yes,
b4-i4vp-p-1012,1012,Alert,b4,I4,JUDGMENT,Plausibility,JUDGMENT aligns with COGJUDG,If COGJUDG=0 then JUDGMENT should not equal 2 or 3,If Form B9 Q9c. COGJUDG (Executive function) = 0 (No) then B4 Q3. JUDGMENT (Judgment) should not equal 2 or 3 (moderate or severe impairment),"If COGJUDG = 0 and JUDGMENT = (2, 3) ","b4, b9","JUDGMENT, COGJUDG",No,Yes,
