error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b7l-lbdivp-m-001,001,Error,b7l,IL,FRMDATEB7L,Missingness,FRMDATEB7L must be present,FRMDATEB7L cannot be blank,Q0a. FRMDATEB7L (B7L form date) cannot be blank ,If FRMDATEB7L = blank,,,,,
b7l-lbdivp-c-002,002,Error,b7l,IL,FRMDATEB7L,Conformity,FRMDATEB7L conforms,FRMDATEB7L must be a date,Q0a. FRMDATEB7L (B7L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB7L is not mm/dd/yyyy or yyyy/mm/dd,,,,,
b7l-lbdivp-m-003,003,Error,b7l,IL,LBSCLIV,Missingness,LBSCLIV must be present,LBSCLIV cannot be blank,Q1. LBSCLIV (Do you live with the participant?) cannot be blank,IF LBSCLIV =blank,,,,,
b7l-lbdivp-c-004,004,Error,b7l,IL,LBSCLIV,Conformity,LBSCLIV conforms,LBSCLIV must be an integer between 0-1,Q1. LBSCLIV (Do you live with the participant?) must be an integer between 0-1,IF LBSCLIV < 0 LBSCLIV > 1,,,,,
b7l-lbdivp-m-005,005,Error,b7l,IL,LBSCSLP,Missingness,LBSCSLP conditionally present,If LBSCLIV = 1 then LBSCSLP cannot be blank,"If Q1. LBSCLIV = 1, then Q2. LBSCSLP (Do you sleep in the same room as the participant?) cannot be blank",IF LBSCLIV = 1 and LBSCSLP = blank,,"LBSCSLP, LBSCLIV",,,
b7l-lbdivp-m-006,006,Error,b7l,IL,LBSCSLP,Missingness,LBSCSLP conditionally blank,If LBSCLIV = 0 then LBSCSLP must be blank,"If Q1. LBSCLIV = 0, then Q2. LBSCSLP (Do you sleep in the same room as the participant?) must be blank",IF LBSCLIV = 0 and LBSCSLP not blank,,"LBSCSLP, LBSCLIV",,,
b7l-lbdivp-c-007,007,Error,b7l,IL,LBSCSLP,Conformity,LBSCSLP conforms,LBSCSLP must be an integer between 0-1,Q2. LBSCSLP (Do you sleep in the same room as the participant?) must be an integer between 0-1,IF LBSCSLP < 0 or LBSCSLP > 1,,,,,
b7l-lbdivp-m-008,008,Error,b7l,IL,LBSCBEHV,Missingness,LBSCBEHV conditionally present,If LBSCSLP = 0 then LBSCBEHV cannot be blank,"If Q2. LBSCSLP (Do you sleep in the same room as the participant?) = 0 (No), then Q2a. LBSCBEHV (If no, is it because of his/ her sleep behavior) cannot be blank",IF LBSCSLP = 0 and LBSCBEHV = blank,,"LBSCBEHV, LBSCSLP",,,
b7l-lbdivp-m-009,009,Error,b7l,IL,LBSCBEHV,Missingness,LBSCBEHV conditionally blank,If LBSCLIV = 0 or LBSCSLP = 1 then LBSCBEHV must be blank,"If Q1. LBSCLIV (Do you live with the participant?) = 0 (No) or Q2. LBSCSLP (Do you sleep in the same room as the participant?) = 1 (Yes), then Q2a. LBSCBEHV (If no, is it because of his/ her sleep behavior) must be blank",IF (LBSCLIV = 0 or LBSCSLP = 1) and LBSCBEHV not blank,,"LBSCBEHV, LBSCLIV, LBSCSLP ",,,
b7l-lbdivp-c-010,010,Error,b7l,IL,LBSCBEHV,Conformity,LBSCBEHV conforms,LBSCBEHV must be an integer between 0-1,"Q2a. LBSCBEHV (If no, is it because of his/ her sleep behavior) must be an integer between 0-1",IF LBSCBEHV < 0 or LBSCBEHV > 1,,,,,
