error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a3-ivp-m-001,001,Error,a3,I,FRMDATEA3,Missingness,FRMDATEA3 must be present,FRMDATEA3 cannot be blank,Q0a. FRMDATEA3 (A3 form date) cannot be blank,If FRMDATEA3=blank,,,Yes,No,
a3-ivp-c-002,002,Error,a3,I,FRMDATEA3,Conformity,FRMDATEA3 conforms,FRMDATEA3 must be in mm-dd-yyyy or yyyy-mm-dd format,Q0a. FRMDATEA3 (A3 form date) must be in mm-dd-yyyy or yyyy-mm-dd format,If FRMDATEAS is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
a3-ivp-m-003,003,Error,a3,I,LANGA3,Missingness,LANGA3 must be present,LANGA3 cannot be blank,Q0c. LANGA3 (Language of A3 administration) cannot be blank,If LANGA3=blank,,,Yes,Yes,
a3-ivp-c-004,004,Error,a3,I,LANGA3,Conformity,LANGA3 conforms,LANGA3 must be an integer between 1-2,Q0c. LANGA3 (Language of A3 administration) must be an integer between 1-2,If LANGA3<1 or LANGA3>2,,,Yes,Yes,
a3-ivp-m-005,005,Error,a3,I,MODEA3,Missingness,MODEA3 must be present,MODEA3 cannot be blank,Q0d. MODEA3 (A3 in person or remote) cannot be blank,If MODEA3=blank,,,Yes,No,
a3-ivp-c-006,006,Error,a3,I,MODEA3,Conformity,MODEA3 conforms,MODEA3 must be an integer between 1-2,Q0d. MODEA3 (A3 in person or remote) must be an integer between 1-2,If MODEA3 < 1 or MODEA3 > 2,,,Yes,No,
a3-ivp-m-007,007,Error,a3,I,RMREASA3,Missingness,RMREASA3 conditionally present,"If MODEA3= 2, RMREASA3 cannot be blank",If Q0d. MODEA3 (A3 in person or remote) = 2 (Remote) then Q0d1. RMREASA3 (Reason for remote A3) cannot be blank,If MODEA3 = 2 and RMREASA3 = blank,,,Yes,No,
a3-ivp-m-008,008,Error,a3,I,RMREASA3,Missingness,RMREASA3 conditionally absent,"If MODEA3 = 1, RMREASA3 must be blank",If Q0d. MODEA3 (A3 in person or remote) = 1 (In-person) then Q0d1. RMREASA3 (Reason for remote A3) must be blank,If MODEA3= 1 and RMREASA3 not = blank,,,Yes,No,
a3-ivp-c-009,009,Error,a3,I,RMREASA3,Conformity,RMREASA3 conforms,RMREASA3 must be an integer between 1-5,Q0d1. RMREASA3 (Reason for remote A3) must be an integer between 1-5,If RMREASA3 < 1 or RMREASA3 > 5,,,Yes,No,
a3-ivp-m-010,010,Error,a3,I,RMMODEA3,Missingness,RMMODEA3 conditionally present,"If MODEA3 = 2, RMMODEA3 cannot be blank",If Q0d. MODEA3 (A3 in person or remote) = 2 (Remote) then Q0d1a. RMMODEA3 (Mode of remote A3 administration) cannot be blank,If MODEA3 = 2 and RMMODEA3 = blank,,,Yes,No,
a3-ivp-m-011,011,Error,a3,I,RMMODEA3,Missingness,RMMODEA3 conditionally absent,"If MODEA3 = 1, RMMODEA3 must be blank",If Q0d. MODEA3 (A3 in person or remote) = 1 (In-person) then Q0d1a. RMMODEA3 (Mode of remote A3 administration) must be blank,If MODEA3 = 1 and RMMODEA3 not = blank,,,Yes,No,
a3-ivp-c-012,012,Error,a3,I,RMMODEA3,Conformity,RMMODEA3 conforms,RMMODEA3 must be an integer between 1-2,Q0d1a. RMMODEA3 (Mode of remote A3 administration) must be an integer between 1-2,If RMMODEA3 < 1 or RMMODEA3 > 2,,,Yes,No,
a3-ivp-m-013,013,Error,a3,I,MOMYOB,Missingness,MOMYOB must be present,MOMYOB cannot be blank,Q1a1. MOMYOB (Mom birth year) cannot be blank,If MOMYOB=blank,,,Yes,Yes,
a3-ivp-c-014,014,Error,a3,I,MOMYOB,Conformity,MOMYOB conforms,"MOMYOB must be a year between 1850 and the current year minus 20, or =9999 (Unknown)","Q1a1. MOMYOB (Mom birth year) must be a year between 1850 and the current year minus 20, or =9999 (Unknown)",If MOMYOB<1850 or ( MOMYOB > (current year-20) and notin 9999),,,No,Yes,
a3-ivp-m-015,015,Error,a3,I,MOMDAGE,Missingness,MOMDAGE must be present,MOMDAGE cannot be blank,Q1a2. MOMDAGE (Mom death age) cannot be blank,If MOMDAGE=blank,,,Yes,Yes,
a3-ivp-c-016,016,Error,a3,I,MOMDAGE,Conformity,MOMDAGE conforms,"MOMDAGE must be an integer between 0 and 110, or =888 (na) or 999 (unknown)","Q1a2. MOMDAGE (Mom death age) must be an integer between 0 and 110, or =888 (na) or 999 (unknown)",If MOMDAGE<0 or (MOMDAGE >110 and notin 888 or 999),,,Yes,Yes,
a3-ivp-m-017,017,Error,a3,I,MOMETPR,Missingness,MOMETPR must be present,MOMETPR cannot be blank,Q1a3. MOMETPR (Mom primary dx) cannot be blank,If MOMETPR=blank,,,Yes,No,
a3-ivp-c-018,018,Error,a3,I,MOMETPR,Conformity,MOMETPR conforms,"MOMETPR must be between 00 and 12, or =99 (unknown)","Q1a3. MOMETPR (Mom primary dx) must be between 00 and 12, or =99 (unknown)",If MOMETPR<00 or (MOMETPR >12 and notin 99),,,Yes,No,
a3-ivp-m-019,019,Error,a3,I,MOMETSEC,Missingness,MOMETSEC conditionally present,if  MOMETPR is in (01-12) then MOMETSEC must be present,if  Q1a3. MOMETPR (Mom primary dx) is in (01-12) then Q1a4. MOMETSEC (Mom secondary dx)must be present,If MOMETPR in (01-12) and MOMETSEC=blank,,,Yes,No,
a3-ivp-m-020,020,Error,a3,I,MOMETSEC,Missingness,MOMETSEC conditionally blank,if MOMETPR is 00 (No neurological/psychological dx) or 99 (unknown) then MOMETSEC must be blank,if Q1a3. MOMETPR (Mom primary dx)is 00 (No neurological/psychological dx) or 99 (unknown) then Q1a4. MOMETSEC (Mom secondary dx) must be blank,If MOMETPR=00 or 99 then MOMETSEC must be blank,,,Yes,No,
a3-ivp-c-021,021,Error,a3,I,MOMETSEC,Conformity,MOMETSEC conforms,"MOMETSEC must be between 00 and 12, or =88 (no secondary dx) or 99 (unknown)","Q1a4. MOMETSEC (Mom secondary dx) must be between 00 and 12, or =88 (no secondary dx) or 99 (unknown)",If MOMETSEC<00 or (MOMETSEC >12 and notin 88 or 99),,,Yes,No,
a3-ivp-m-022,022,Error,a3,I,MOMMEVAL,Missingness,MOMMEVAL conditionally present,if  MOMETPR is in (01-12) then MOMMEVAL must be present,if  Q1a3. MOMETPR (Mom primary dx) is in (01-12) then Q1a5. MOMMEVAL (Mom method of evaluation)must be present,If MOMETPR in (01-12) and MOMMEVAL=blank,,,Yes,No,
a3-ivp-m-023,023,Error,a3,I,MOMMEVAL,Missingness,MOMMEVAL conditionally blank,if MOMETPR is 00 (No neurological/psychological dx) or 99 (unknown) then MOMMEVAL must be blank,if Q1a3. MOMETPR (Mom primary dx)is 00 (No neurological/psychological dx) or 99 (unknown) then Q1a5. MOMMEVAL (Mom method of evaluation) must be blank,If MOMETPR=00 or 99 then MOMMEVAL must be blank,,,Yes,No,
a3-ivp-c-024,024,Error,a3,I,MOMMEVAL,Conformity,MOMMEVAL conforms,MOMMEVAL must be an integer between 1 and 4,Q1a5. MOMMEVAL (Mom method of evaluation) must be an integer between 1 and 4,If MOMMEVAL<1 or MOMMEVAL >4,,,Yes,No,
a3-ivp-m-025,025,Error,a3,I,MOMAGEO,Missingness,MOMAGEO conditionally present,if MOMETPR is in (01-12) then MOMAGEO must be present,if  Q1a3. MOMETPR (Mom primary dx) is in (01-12) then Q1a6. MOMAGEO (Mom age of onset of primary dx)must be present,If MOMETPR in (01-12) and MOMAGEO=blank,,,Yes,No,
a3-ivp-m-026,026,Error,a3,I,MOMAGEO,Missingness,MOMAGEO conditionally blank,if MOMETPR is 00 (No neurological/psychological dx) or 99 (unknown) then MOMAGEO must be blank,if Q1a3. MOMETPR (Mom primary dx)is 00 (No neurological/psychological dx) or 99 (unknown) then Q1a6. MOMAGEO (Mom age of onset of primary dx) must be blank,If MOMETPR=00 or 99 then MOMAGEO must be blank,,,Yes,No,
