error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
c2f-ftldivp-m-001,1,Error,c2f,IF,FTDCPC2F,Missingness,FTDCPC2F conditionally present,"If FTDCPC2F is not blank, all of (FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST, FTDSNTOT, FTDSNTBS, FTDSNTOS, FTDSNRAT) must be blank","If Q0. FTDCP2F (reason not completed) is not blank, all of (Q1. FTDHAIRD, Q2. FTDSPIT, Q3. FTDNOSE, Q4. FTDCOAGE, Q5. FTDCRY, Q6. FTDCUT, Q7. FTDYTRIP, Q8. FTDEATP, Q9. FTDTELLA, Q10. FTDOPIN, Q11. FTDLAUGH, Q12. FTDSHIRT, Q13. FTDKEEPM, Q14. FTDPICKN, Q15. FTDOVER, Q16. FTDEATR, Q17. FTDHAIRL, Q18. FTDSHIRW, Q19. FTDMOVE, Q20. FTDHUGS, Q21. FTDLOUD, Q22. FTDLOST, Q23. FTDSNTOT, Q24. FTDSNTBS, Q25. FTDSNTOS, Q26. FTDSNRAT) must be blank","FTDCPC2F is not blank and any of (FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST, FTDSNTOT, FTDSNTBS, FTDSNTOS, FTDSNRAT) is not blank",,"FTDCPC2F, FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST, FTDSNTOT, FTDSNTBS, FTDSNTOS, FTDSNRAT",,,
c2f-ftldivp-m-002,2,Error,c2f,IF,FTDCPC2F,Missingness,FTDCPC2F conditionally blank,"If FTDCPC2F is blank, at least one of (FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST) must be present","If Q0. FTDCP2F (reason not completed) is blank, at least one of (Q1. FTDHAIRD, Q2. FTDSPIT, Q3. FTDNOSE, Q4. FTDCOAGE, Q5. FTDCRY, Q6. FTDCUT, Q7. FTDYTRIP, Q8. FTDEATP, Q9. FTDTELLA, Q10. FTDOPIN, Q11. FTDLAUGH, Q12. FTDSHIRT, Q13. FTDKEEPM, Q14. FTDPICKN, Q15. FTDOVER, Q16. FTDEATR, Q17. FTDHAIRL, Q18. FTDSHIRW, Q19. FTDMOVE, Q20. FTDHUGS, Q21. FTDLOUD, Q22. FTDLOST) must be 0 or 1","FTDCPC2F is blank and all of (FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST) are blank",,"FTDCPC2F, FTDHAIRD, FTDSPIT, FTDNOSE, FTDCOAGE, FTDCRY, FTDCUT, FTDYTRIP, FTDEATP, FTDTELLA, FTDOPIN, FTDLAUGH, FTDSHIRT, FTDKEEPM, FTDPICKN, FTDOVER, FTDEATR, FTDHAIRL, FTDSHIRW, FTDMOVE, FTDHUGS, FTDLOUD, FTDLOST",,,
c2f-ftldivp-c-003,3,Error,c2f,IF,FTDCPC2F,Conformity,FTDCPC2F conforms,FTDCPC2F must be between 95 and 98 or blank,Q0. FTDCPC2F (reason not completed) must be between 95 and 98 or blank,"FTDCPC2F not equal 95,96,97,98 and FTDCPC2F ne blank",,,,,
c2f-ftldivp-c-006,6,Error,c2f,IF,FTDHAIRD,Conformity,FTDHAIRD conforms,"FTDHAIRD must be 0, 1, or blank","Q1. FTDHAIRD (stranger hairstyle) must be 0, 1, or blank","FTDHAIRD ne 0, 1 and FTDHAIRD ne blank",,,,,
c2f-ftldivp-c-009,9,Error,c2f,IF,FTDSPIT,Conformity,FTDSPIT conforms,"FTDSPIT must be 0,1, or blank","Q2. FTDSPIT (spit on floor) must be 0, 1, or blank","FTDSPIT ne 0,1 and FTDSPIT ne blank",,,,,
c2f-ftldivp-c-012,12,Error,c2f,IF,FTDNOSE,Conformity,FTDNOSE conforms,"FTDNOSE must be 0, 1, or blank","Q3. FTDNOSE (blow nose) must be 0, 1, or blank","FTDNOSE ne 0,1 and FTDNOSE ne blank",,,,,
c2f-ftldivp-c-015,15,Error,c2f,IF,FTDCOAGE,Conformity,FTDCOAGE conforms,"FTDCOAGE must be 0, 1, or blank","Q4. FTDCOAGE (coworker age) must be 0, 1, or blank","FTDCOAGE ne 0,1 and FTDCOAGE ne blank",,,,,
c2f-ftldivp-c-018,18,Error,c2f,IF,FTDCRY,Conformity,FTDCRY conforms,"FTDCRY must be 0, 1, or blank","Q5. FTDCRY (cry during movie) must be 0, 1, or blank",FTDCRY ne 01 and FTDCRY ne blank,,,,,
c2f-ftldivp-c-021,21,Error,c2f,IF,FTDCUT,Conformity,FTDCUT conforms,"FTDCUT must be 0, 1, or blank","Q6. FTDCUT (cut in line) must be 0, 1, or blank","FTDCUT ne 0,1 and FTDCUT ne blank",,,,,
c2f-ftldivp-c-024,24,Error,c2f,IF,FTDYTRIP,Conformity,FTDYTRIP conforms,"FTDYTRIP must be 0, 1, or blank","Q7. FTDYTRIP (trip and fall) must be 0, 1, or blank","FTDYTRIP ne 0,1 and FTDYTRIP ne blank",,,,,
