error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b6l-lbdivp-m-001,1,Error,b6l,IL,FRMDATEB6L,Missingness,FRMDATEB6L must be present,FRMDATEB6L cannot be blank,Q0a. FRMDATEB6L (B6L form date) cannot be blank ,If FRMDATEB6L = blank,,,Yes,No,
b6l-lbdivp-c-002,2,Error,b6l,IL,FRMDATEB6L,Conformity,FRMDATEB6L conforms,FRMDATEB6L must be a date,Q0a. FRMDATEB6L (B6L form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEB6L is not mm/dd/yyyy or yyyy/mm/dd,,,Yes,No,
b6l-lbdivp-m-003,3,Error,b6l,IL,LBSPCGIM,Missingness,LBSPCGIM must be present,LBSPCGIM cannot be blank,"Q0. LBSPCGIM (Is the participant too cognitively impaired (e.g., CDR>1) to complete this form) cannot be blank",If LBSPCGIM =blank,,,,,
b6l-lbdivp-c-004,4,Error,b6l,IL,LBSPCGIM,Conformity,LBSPCGIM conforms,LBSPCGIM must be an integer between 0-1,"Q0. LBSPCGIM (Is the participant too cognitively impaired (e.g., CDR>1) to complete this form) must be an integer between 0-1",If LBSPCGIM < 0 or LBSPCGIM > 1,,,,,
b6l-lbdivp-m-005,5,Error,b6l,IL,LBSPCGIM,Missingness,LBSPDRM conditionally blank,"If LBSPCGIM = 1, all of (LBSPDRM, LBSPYRS, LBSPMOS, LBSPINJS, LBSPINJP, LBSPCHAS, LBSPMOVE, LBSPLEGS, LBSPNERV, LBSPURGL, LBSPSENS, LBSPWORS, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPTRT, LBSPCRMP, LBSPALRT) must be blank","If Q0. LBSPCGIM (Is the participant too cognitively impaired (e.g., CDR>1) to complete this form) = 1, all of (LBSPDRM, LBSPYRS, LBSPMOS, LBSPINJS, LBSPINJP, LBSPCHAS, LBSPMOVE, LBSPLEGS, LBSPNERV, LBSPURGL, LBSPSENS, LBSPWORS, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPTRT, LBSPCRMP, LBSPALRT) must be blank","If LBSPCGIM = 1 and any of (LBSPDRM, LBSPYRS, LBSPMOS, LBSPINJS, LBSPINJP, LBSPCHAS, LBSPMOVE, LBSPLEGS, LBSPNERV, LBSPURGL, LBSPSENS, LBSPWORS, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPTRT, LBSPCRMP, LBSPALRT) not blank",,"LBSPCGIM, LBSPDRM, LBSPYRS, LBSPMOS, LBSPINJS, LBSPINJP, LBSPCHAS, LBSPMOVE, LBSPLEGS, LBSPNERV, LBSPURGL, LBSPSENS, LBSPWORS, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPTRT, LBSPCRMP, LBSPALRT",,,
b6l-lbdivp-m-006,6,Error,b6l,IL,LBSPCGIM,Missingness,LBSPDRM conditionally present,"If LBSPCGIM = 0, all of (LBSPDRM, LBSPLEGS, LBSPNERV, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPCRMP, LBSPALRT) must be present","If Q0. LBSPCGIM (Is the participant too cognitively impaired (e.g., CDR>1) to complete this form) = 0, all of (LBSPDRM, LBSPLEGS, LBSPNERV, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPCRMP, LBSPALRT) must be present","If LBSPCGIM = 0 and any of (LBSPDRM, LBSPLEGS, LBSPNERV, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPCRMP, LBSPALRT) are blank",,"LBSPCGIM, LBSPDRM, LBSPLEGS, LBSPNERV, LBSPWALK, LBSPAWAK, LBSPBRTH, LBSPCRMP, LBSPALRT",,,
b6l-lbdivp-c-007,7,Error,b6l,IL,LBSPDRM,Conformity,LBSPDRM conforms,LBSPDRM must be an integer between 0-1 ,Q1. LBSPDRM (Have you ever been told that you seem to “act out your dreams” while sleeping) must be an integer between 0-1,If LBSPDRM < 0 and LBSPDRM  >1 ,,,,,
b6l-lbdivp-m-008,8,Error,b6l,IL,LBSPYRS,Missingness,LBSPYRS conditionally present,"If LBSPCGIM = 0 and LBSPDRM = 1, LBSPYRS cannot be blank","If Q0. LBSPCGIM = 0 and Q1. LBSPDRM = 1, Q1a1. LBSPYRS (How many years has this been going on?) cannot be blank",If LBSPCGIM = 0 and LBSPDRM= 1 and LBSPYRS =blank,,"LBSPCGIM, LBSPDRM, LBSPYRS",,,
b6l-lbdivp-m-009,9,Error,b6l,IL,LBSPYRS,Missingness,LBSPYRS conditionally blank,"If LBSPDRM = 0, LBSPYRS must be blank","If Q1. LBSPDRM = 0, Q1a1. LBSPYRS (How many years has this been going on?) must be blank",If LBSPDRM = 0 and LBSPYRS not blank,,"LBSPDRM, LBSPYRS",,,
b6l-lbdivp-c-010,10,Error,b6l,IL,LBSPYRS,Conformity,LBSPYRS conforms,LBSPYRS must be an integer between 0-99,Q1a1. LBSPYRS (How many years has this been going on?) must be an integer between 0-99,If LBSPYRS < 0 or LBSPYRS > 99,,,,,
