error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
c1f-ftldivp-m-001,1,Error,c1f,IF,FRMDATEC1F,Missingness,FRMDATEC1F must be present,FRMDATEC1F cannot be blank,Q0a. FRMDATEC1F (C1F form date) cannot be blank ,If FRMDATEC1F = blank,,,,,
c1f-ftldivp-c-002,2,Error,c1f,IF,FRMDATEC1F,Conformity,FRMDATEC1F conforms,FRMDATEC1F must be a date,Q0a. FRMDATEC1F (C1F form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,If FRMDATEC1F is not mm/dd/yyyy or yyyy/mm/dd,,,,,
c1f-ftldivp-m-003,3,Error,c1f,IF,LANGC1F,Missingness,LANGC1F must be present,LANGC1F cannot be blank,Q0c. LANGC1F (Language of C1F administration) cannot be blank,If LANGC1F = blank,,,,,
c1f-ftldivp-c-004,4,Error,c1f,IF,LANGC1F,Conformity,LANGC1F conforms,LANGC1F must be an integer between 1-2,Q0c. LANGC1F (Language of C1F administration) must be an integer between 1-2,If LANGC1F < 1 or LANGC1F > 2,,,,,
c1f-ftldivp-m-005,5,Error,c1f,IF,FTDWORRC,Missingness,FTDWORRC must be present,FTDWORRC cannot be blank,Q1a. FTDWORRC (Total completely accurate words - regular) cannot be blank,IF FTDWORRC =blank,,,,,
c1f-ftldivp-c-006,6,Error,c1f,IF,FTDWORRC,Conformity,FTDWORRC conforms,FTDWORRC must be a an integer between 0-15 or 95-98,Q1a. FTDWORRC (Total completely accurate words-regular) must be an integer between 0-15 or 95-98,IF FTDWORRC < 0 or (FTDWORRC > 15 and FTDWORRC not in ( 95-98)),,,,,
c1f-ftldivp-m-007,7,Error,c1f,IF,FTDWORRS,Missingness,FTDWORRS conditionally present,"If FTDWORRC = 0-15, FTDWORRS cannot be blank","If Q1a. FTDWORRC = 0-15, Q1b. FTDWORRS ( Total semantically related inaccurate words - regular) cannot be blank",IF (FTDWORRC > -1 and < 16) and FTDWORRS =blank,,"FTDWORRC, FTDWORRS",,,
c1f-ftldivp-m-008,8,Error,c1f,IF,FTDWORRS,Missingness,FTDWORRS conditionally blank,"If FTDWORRC = 95-98, FTDWORRS should be blank","If Q1a. FTDWORRC = 95-98, Q1b. FTDWORRS ( Total semantically related inaccurate words - regular) should be blank",IF (FTDWORRC > 94 and < 99) and FTDWORRS not = blank,,"FTDWORRC, FTDWORRS",,,
c1f-ftldivp-c-009,9,Error,c1f,IF,FTDWORRS,Conformity,FTDWORRS conforms,FTDWORRS must be a an integer between 0-15,Q1b. FTDWORRS ( Total semantically related inaccurate words- regular) must be an integer between 0-15,IF FTDWORRS < 0  or FTDWORRS > 15,,,,,
c1f-ftldivp-m-010,10,Error,c1f,IF,FTDWORRR,Missingness,FTDWORRR conditionally present,"If FTDWORRC = 0-15, FTDWORRR cannot be blank","If Q1a. FTDWORRC = 0-15, Q1c. FTDWORRR (Total other phonologically related words or nonword errors - regular) cannot be blank",IF (FTDWORRC > -1 and < 16) and FTDWORRR =blank,,"FTDWORRC, FTDWORRR",,,
