error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
a2-ivp-m-001,001,Error,a2,I,INRELTO,Missingness,INRELTO must be present,INRELTO cannot be blank,Q1. INRELTO (relationship to participant) cannot be blank,IF INRELTO=blank ,,,Yes,Yes,
a2-ivp-c-002,002,Error,a2,I,INRELTO,Conformity,INRELTO conforms,INRELTO must be an integer between 1 and 6,Q1. INRELTO (relationship to participant) must be an integer between 1 and 6,IF INRELTO <1 or INRELTO >6,,,Yes,Yes,
a2-ivp-m-003,003,Error,a2,I,INKNOWN,Missingness,INKNOWN must be present,INKNOWN  cannot be blank,Q2. INKNOWN (length knowing participant) cannot be blank,IF INKNOWN=blank,,,Yes,Yes,
a2-ivp-c-004,004,Error,a2,I,INKNOWN,Conformity,INKNOWN conforms,"INKNOWN must be between 0-120, or =999","Q2. INKNOWN (length knowing participant) must be between 0-120, or =999 (Unknown)",IF INKNOWN <0 or (INKNOWN>120 and ne 999),,,Yes,Yes,
a2-ivp-m-005,005,Error,a2,I,INLIVWTH,Missingness,INLIVWTH must be present,INLIVWTH cannot be blank,Q3. INLIVWTH (lives with participant?) cannot be blank,IF INLIVWTH=blank,,,Yes,Yes,
a2-ivp-c-006,006,Error,a2,I,INLIVWTH,Conformity,INLIVWTH conforms,INLIVWTH must be an integer between 0 and 1,Q3. INLIVWTH (lives with participant?) must be an integer between 0 and 1,IF INLIVWTH <0 or INLIVWTH >1,,,Yes,Yes,
a2-ivp-m-007,007,Error,a2,I,INCNTMOD,Missingness,INCNTMOD conditionally present,If INLIVWTH=0 then INCNTMOD cannot be blank ,If Q3. INLIVWTH (lives with participant?)=0 (No) then Q4. INCNTMOD (primary contact mode w/participant) cannot be blank,IF INLIVWTH=0 and INCNTMOD=blank,,"INLIVWTH, INCNTMOD",Yes,No,
a2-ivp-m-008,008,Error,a2,I,INCNTMOD,Missingness,INCNTMOD conditionally blank,If INLIVWTH=1 then INCNTMOD must be blank ,If Q3. INLIVWTH (lives with participant?)=1 (Yes) then Q4. INCNTMOD (primary contact mode w/participant) must be blank,IF INLIVWTH=1 and INCNTMOD not blank,,"INLIVWTH, INCNTMOD",Yes,No,
a2-ivp-c-009,009,Error,a2,I,INCNTMOD,Conformity,INCNTMOD conforms,INCNTMOD must be an integer between 1 and 6,Q4. INCNTMOD (primary contact mode w/participant) must be an integer between 1 and 6,IF INCNTMOD <1 or INCNTMOD >6,,,Yes,No,
a2-ivp-m-010,010,Error,a2,I,INCNTMDX,Missingness,INCNTMDX conditionally present,If INCNTMOD=6 then INCNTMDX cannot be blank,If Q4. INCNTMOD (primary contact mode w/participant)=6 (Other) then Q4a. INCNTMDX (specify primary contact mode w/participant) cannot be blank,IF INCNTMOD=6 and INCNTMDX=blank,,"INCNTMOD, INCNTMDX",Yes,No,
a2-ivp-m-011,011,Error,a2,I,INCNTMDX,Missingness,INCNTMDX conditionally blank,If INCNTMOD ne 6 then INCNTMDX must be blank,If Q4. INCNTMOD (primary contact mode w/participant) ne 6 (Other) then Q4a. INCNTMDX (specify primary contact mode w/participant) must be blank,IF INCNTMOD ne 6 and INCNTMDX not blank,,"INCNTMOD, INCNTMDX",Yes,No,
a2-ivp-m-012,012,Error,a2,I,INCNTFRQ,Missingness,INCNTFRQ conditionally present,If INLIVWTH=0 then INCNTFRQ cannot be blank ,If Q3. INLIVWTH (lives with participant?)=0 (No) then Q4a1. INCNTFRQ (primary contact freq w/participant) cannot be blank,IF INLIVWTH=0 and INCNTFRQ=blank,,"INLIVWTH, INCNTFRQ",Yes,No,
a2-ivp-m-013,013,Error,a2,I,INCNTFRQ,Missingness,INCNTFRQ conditionally blank,If INLIVWTH=1 then INCNTFRQ must be blank ,If Q3. INLIVWTH (lives with participant?)=1 (Yes) then Q4a1. INCNTFRQ (primary contact freq w/participant) must be blank,IF INLIVWTH=1 and INCNTFRQ not blank,,"INLIVWTH, INCNTFRQ",Yes,No,
a2-ivp-c-014,014,Error,a2,I,INCNTFRQ,Conformity,INCNTFRQ conforms,INCNTFRQ must be an integer between 1 and 6,Q4a1. INCNTFRQ (primary contact freq w/participant) must be an integer between 1 and 6,IF INCNTFRQ <1 or INCNTFRQ >6,,,Yes,No,
